match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
157155,3774,25,2013-05-12,C,f,R32,3,4920,SRB,1,,1,12730,,,25.976728,188,3656,ESP,,Q,89,573,,,32.459957,175,6-2 6-3,,2,0,12,5,0,0,t,157155,0,71,3,0,52,40,30,8,9,4,5,1,4,56,32,17,11,8,7,11
165409,3968,312,2016-03-07,H,f,R16,3,4920,SRB,1,,1,16540,,,28.793976,188,3852,ESP,18,,21,1630,,,34.461327,188,6-3 6-3,,2,0,12,6,0,0,t,165409,0,65,3,1,48,29,23,13,9,0,0,5,0,55,28,22,12,9,3,6
167041,4002,224,2016-08-29,H,f,SF,5,4920,SRB,1,,1,14840,,,29.2731,188,4789,FRA,10,,12,2835,,,29.993155,193,6-3 6-2 3-6 6-2,,3,1,21,13,0,0,t,167041,0,152,1,7,106,68,46,20,17,7,11,11,11,111,60,37,19,17,12,20
137388,3326,43,2007-10-15,H,f,QF,3,4920,SRB,3,,3,4370,,,20.399727,188,4338,CRO,,,49,675,,,23.542778,196,7-6(2) 6-2,,2,0,12,8,1,0,t,137388,0,105,8,4,70,38,33,18,10,6,6,6,2,65,38,30,12,10,0,2
141595,3423,29,2008-04-20,C,f,R32,3,4920,SRB,3,,3,4725,,,20.91718,188,3344,CRO,,,29,1070,,,29.092403,193,6-3 6-3,,2,0,12,6,0,0,t,141595,0,82,3,0,63,40,26,14,9,7,8,2,4,52,29,19,8,9,1,5
174041,4177,269,2019-03-18,H,f,R64,3,4920,SRB,1,,1,10990,,,31.82204,188,6057,AUS,,,81,679,,,26.403833,193,7-6(2) 6-2,,2,0,12,8,1,0,t,174041,0,73,11,3,58,36,29,14,10,0,1,9,4,64,39,28,10,10,1,4
151529,3643,112,2011-06-20,G,f,R32,5,4920,SRB,2,,2,12005,,,24.079397,188,4570,CYP,32,,30,1295,,,26.006845,183,6-4 4-6 6-3 6-4,,3,1,22,17,0,0,t,151529,0,195,10,4,122,80,60,24,20,4,5,14,4,132,70,51,33,19,8,11
134175,3257,19,2006-01-30,P,t,R16,3,4920,SRB,,,81,487,,,18.694046,188,3285,CZE,4,,21,1400,,,27.175907,185,6-3 6-4,,2,0,12,7,0,0,t,134175,0,83,7,3,60,33,26,15,10,1,2,4,2,53,34,22,9,9,4,7
154954,3723,32,2012-07-25,G,f,R64,3,4920,SRB,2,,2,11000,,,25.1718,188,4921,ITA,,,65,740,,,25.166325,178,6-7(7) 6-2 6-2,,2,1,18,10,0,1,t,154954,0,112,11,1,86,57,46,17,14,1,2,4,3,102,68,44,14,14,5,10
140790,3402,55,2008-06-09,G,f,F,3,4742,ESP,1,,2,5585,,,22.017796,185,4920,SRB,2,,3,5225,,,21.051334,188,7-6(6) 7-5,,2,0,13,11,1,0,t,140790,0,136,3,0,82,50,34,16,12,5,8,4,0,90,69,42,10,12,9,13
161407,3870,25,2014-10-05,H,f,R32,3,4920,SRB,1,,1,12150,,,27.37577,188,6219,AUT,,,39,1024,,,21.089664,185,6-3 6-4,,2,0,12,7,0,0,t,161407,0,88,7,1,55,43,35,7,10,2,2,5,3,73,40,28,14,9,6,8
152021,3654,53,2011-08-08,H,f,SF,3,4920,SRB,1,,1,12860,,,24.213552,188,4541,FRA,13,,16,1945,,,26.308008,188,6-4 3-0 RET,RET,1,0,9,4,0,0,t,152021,0,59,1,0,39,28,22,8,7,0,0,4,2,39,26,17,5,6,3,5
167037,4002,220,2016-08-29,H,f,QF,5,4920,SRB,1,,1,14840,,,29.2731,188,4541,FRA,9,,11,2875,,,31.367556,188,6-3 6-2 RET,RET,2,0,12,5,0,0,t,167037,0,83,1,3,50,29,24,12,9,1,2,3,5,59,33,23,7,8,5,9
136309,3308,124,2006-05-29,C,f,QF,5,4742,ESP,2,,2,4545,,,19.986311,185,4920,SRB,,,63,627,,,19.01985,188,6-4 6-4 RET,RET,2,0,12,8,0,0,t,136309,0,114,3,0,59,47,30,7,10,3,6,2,3,67,49,27,4,10,2,7
