









1.7207547169811321,1.7207547169811321,1.7207547169811321,1.7358490566037736,1.7358490566037736,1.7358490566037736,1.7509433962264151,1.7509433962264151,1.7509433962264151,1.7849056603773585,1.7849056603773585,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.7924528301886793,1.8641509433962264,1.8641509433962264,1.8641509433962264,1.8641509433962264,1.8641509433962264,1.8641509433962264,1.8641509433962264,1.8641509433962264,1.8641509433962264,1.8641509433962264,1.8754716981132076,1.8754716981132076,1.8867924528301887,1.8867924528301887,1.8867924528301887,1.8867924528301887,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095,1.8943396226415095
