"(0.44, 0.52)","{'Match Score': [0.050025, 0.094777, 0.11971, 0.251881, 0.278427, 0.20518]}"
"(0.44, 0.54)","{'Match Score': [0.040187, 0.079266, 0.10423, 0.284206, 0.292045, 0.200067]}"
"(0.44, 0.56)","{'Match Score': [0.032922, 0.067112, 0.091205, 0.313737, 0.30166, 0.193364]}"
"(0.44, 0.58)","{'Match Score': [0.027658, 0.057882, 0.080755, 0.339456, 0.307974, 0.186275]}"
"(0.44, 0.6)","{'Match Score': [0.023902, 0.05105, 0.07269, 0.360858, 0.311843, 0.179657]}"
"(0.44, 0.62)","{'Match Score': [0.021255, 0.046101, 0.066662, 0.377927, 0.314062, 0.173993]}"
"(0.44, 0.64)","{'Match Score': [0.019411, 0.042583, 0.062278, 0.391017, 0.315259, 0.169452]}"
"(0.44, 0.66)","{'Match Score': [0.018142, 0.040125, 0.059164, 0.400703, 0.315869, 0.165997]}"
"(0.44, 0.68)","{'Match Score': [0.017279, 0.038436, 0.056999, 0.407646, 0.316164, 0.163475]}"
"(0.44, 0.7)","{'Match Score': [0.0167, 0.037294, 0.055523, 0.412483, 0.316301, 0.161698]}"
"(0.44, 0.72)","{'Match Score': [0.016316, 0.036534, 0.054535, 0.415772, 0.316362, 0.160481]}"
"(0.44, 0.74)","{'Match Score': [0.016065, 0.036035, 0.053885, 0.417961, 0.316388, 0.159666]}"
"(0.44, 0.76)","{'Match Score': [0.015903, 0.035711, 0.053462, 0.419393, 0.316399, 0.159132]}"
"(0.44, 0.78)","{'Match Score': [0.015799, 0.035504, 0.05319, 0.420317, 0.316403, 0.158787]}"
"(0.44, 0.8)","{'Match Score': [0.015733, 0.035372, 0.053017, 0.420907, 0.316405, 0.158566]}"
"(0.46, 0.4)","{'Match Score': [0.216611, 0.259566, 0.207359, 0.063729, 0.11482, 0.137914]}"
"(0.46, 0.42)","{'Match Score': [0.184309, 0.238261, 0.205337, 0.080012, 0.136602, 0.155478]}"
"(0.46, 0.44)","{'Match Score': [0.153335, 0.213793, 0.198725, 0.10039, 0.161198, 0.172559]}"
"(0.46, 0.46)","{'Match Score': [0.125, 0.1875, 0.1875, 0.125, 0.1875, 0.1875]}"
"(0.46, 0.48)","{'Match Score': [0.100245, 0.161032, 0.172454, 0.153528, 0.213958, 0.198783]}"
"(0.46, 0.5)","{'Match Score': [0.079538, 0.135996, 0.155021, 0.185139, 0.23886, 0.205446]}"
"(0.46, 0.52)","{'Match Score': [0.062887, 0.113637, 0.136894, 0.218528, 0.260705, 0.207348]}"
"(0.46, 0.54)","{'Match Score': [0.049952, 0.094666, 0.119604, 0.252094, 0.278528, 0.205155]}"
"(0.46, 0.56)","{'Match Score': [0.040187, 0.079266, 0.10423, 0.284206, 0.292045, 0.200067]}"
"(0.46, 0.58)","{'Match Score': [0.032982, 0.067215, 0.091318, 0.313468, 0.301584, 0.193433]}"
"(0.46, 0.6)","{'Match Score': [0.02776, 0.058063, 0.080964, 0.338919, 0.307861, 0.186433]}"
"(0.46, 0.62)","{'Match Score': [0.024026, 0.051279, 0.072965, 0.360104, 0.311727, 0.1799]}"
"(0.46, 0.64)","{'Match Score': [0.021386, 0.04635, 0.066969, 0.377034, 0.313964, 0.174296]}"
"(0.46, 0.66)","{'Match Score': [0.019539, 0.042829, 0.062587, 0.390073, 0.315187, 0.169785]}"
"(0.46, 0.68)","{'Match Score': [0.018259, 0.040353, 0.059454, 0.399786, 0.315821, 0.166327]}"
"(0.46, 0.7)","{'Match Score': [0.017381, 0.038636, 0.057256, 0.406811, 0.316135, 0.16378]}"
"(0.46, 0.72)","{'Match Score': [0.016785, 0.037462, 0.055741, 0.411764, 0.316284, 0.161963]}"
"(0.46, 0.74)","{'Match Score': [0.016385, 0.03667, 0.054712, 0.41518, 0.316353, 0.1607]}"
"(0.46, 0.76)","{'Match Score': [0.016118, 0.036141, 0.054023, 0.417495, 0.316383, 0.15984]}"
"(0.46, 0.78)","{'Match Score': [0.015943, 0.035791, 0.053565, 0.419041, 0.316397, 0.159263]}"
"(0.46, 0.8)","{'Match Score': [0.015828, 0.035561, 0.053265, 0.420062, 0.316402, 0.158882]}"
"(0.48, 0.4)","{'Match Score': [0.250197, 0.277624, 0.205372, 0.050601, 0.095656, 0.12055]}"
"(0.48, 0.42)","{'Match Score': [0.21756, 0.260131, 0.207356, 0.063311, 0.114233, 0.137409]}"
"(0.48, 0.44)","{'Match Score': [0.184825, 0.238634, 0.205405, 0.079717, 0.136225, 0.155194]}"
"(0.48, 0.46)","{'Match Score': [0.153528, 0.213958, 0.198783, 0.100245, 0.161032, 0.172454]}"
"(0.48, 0.48)","{'Match Score': [0.125, 0.1875, 0.1875, 0.125, 0.1875, 0.1875]}"
"(0.48, 0.5)","{'Match Score': [0.100172, 0.160949, 0.1724, 0.153625, 0.214042, 0.198812]}"
"(0.48, 0.52)","{'Match Score': [0.079478, 0.13592, 0.154963, 0.185244, 0.238936, 0.20546]}"
"(0.48, 0.54)","{'Match Score': [0.062887, 0.113637, 0.136894, 0.218528, 0.260705, 0.207348]}"
"(0.48, 0.56)","{'Match Score': [0.050025, 0.094777, 0.11971, 0.251881, 0.278427, 0.20518]}"
"(0.48, 0.58)","{'Match Score': [0.040323, 0.079487, 0.10446, 0.283707, 0.29186, 0.200165]}"
"(0.48, 0.6)","{'Match Score': [0.033162, 0.067523, 0.091659, 0.312665, 0.301355, 0.193637]}"
"(0.48, 0.62)","{'Match Score': [0.027962, 0.058425, 0.081383, 0.33785, 0.307634, 0.186747]}"
"(0.48, 0.64)","{'Match Score': [0.024233, 0.051661, 0.073423, 0.358849, 0.311532, 0.180302]}"
"(0.48, 0.66)","{'Match Score': [0.021585, 0.046725, 0.06743, 0.375695, 0.313814, 0.17475]}"
"(0.48, 0.68)","{'Match Score': [0.01972, 0.043177, 0.063023, 0.388747, 0.315082, 0.170251]}"
"(0.48, 0.7)","{'Match Score': [0.018417, 0.040661, 0.059846, 0.398551, 0.315753, 0.166771]}"
"(0.48, 0.72)","{'Match Score': [0.017515, 0.038898, 0.057593, 0.405722, 0.316094, 0.164178]}"
"(0.48, 0.74)","{'Match Score': [0.016894, 0.037678, 0.05602, 0.410846, 0.316261, 0.162301]}"
"(0.48, 0.76)","{'Match Score': [0.016471, 0.03684, 0.054934, 0.414441, 0.31634, 0.160974]}"
"(0.48, 0.78)","{'Match Score': [0.016184, 0.036271, 0.054193, 0.416922, 0.316377, 0.160053]}"
"(0.48, 0.8)","{'Match Score': [0.015991, 0.035887, 0.053691, 0.418616, 0.316394, 0.159422]}"
"(0.5, 0.4)","{'Match Score': [0.282715, 0.29149, 0.200358, 0.040594, 0.079927, 0.104916]}"
"(0.5, 0.42)","{'Match Score': [0.251245, 0.278125, 0.205254, 0.050242, 0.095108, 0.120027]}"
"(0.5, 0.44)","{'Match Score': [0.218203, 0.260513, 0.207351, 0.063029, 0.113837, 0.137067]}"
"(0.5, 0.46)","{'Match Score': [0.185139, 0.23886, 0.205446, 0.079538, 0.135996, 0.155021]}"
"(0.5, 0.48)","{'Match Score': [0.153625, 0.214042, 0.198812, 0.100172, 0.160949, 0.1724]}"
"(0.5, 0.5)","{'Match Score': [0.125, 0.1875, 0.1875, 0.125, 0.1875, 0.1875]}"
"(0.5, 0.52)","{'Match Score': [0.100172, 0.160949, 0.1724, 0.153625, 0.214042, 0.198812]}"
"(0.5, 0.54)","{'Match Score': [0.079538, 0.135996, 0.155021, 0.185139, 0.23886, 0.205446]}"
"(0.5, 0.56)","{'Match Score': [0.063029, 0.113837, 0.137067, 0.218203, 0.260513, 0.207351]}"
"(0.5, 0.58)","{'Match Score': [0.050242, 0.095108, 0.120027, 0.251245, 0.278125, 0.205254]}"
"(0.5, 0.6)","{'Match Score': [0.040594, 0.079927, 0.104916, 0.282715, 0.29149, 0.200358]}"
"(0.5, 0.62)","{'Match Score': [0.033461, 0.068035, 0.092223, 0.311337, 0.300974, 0.193971]}"
"(0.5, 0.64)","{'Match Score': [0.028266, 0.058966, 0.082009, 0.336259, 0.30729, 0.187211]}"
"(0.5, 0.66)","{'Match Score': [0.024524, 0.052197, 0.074064, 0.357104, 0.311253, 0.180859]}"
"(0.5, 0.68)","{'Match Score': [0.021851, 0.047227, 0.068047, 0.373916, 0.313608, 0.175351]}"
"(0.5, 0.7)","{'Match Score': [0.019955, 0.043627, 0.063588, 0.387041, 0.314941, 0.170848]}"
"(0.5, 0.72)","{'Match Score': [0.018618, 0.04105, 0.060341, 0.397001, 0.315663, 0.167326]}"
"(0.5, 0.74)","{'Match Score': [0.017681, 0.039224, 0.058011, 0.404379, 0.31604, 0.164666]}"
"(0.5, 0.76)","{'Match Score': [0.017027, 0.03794, 0.056359, 0.409734, 0.31623, 0.16271]}"
"(0.5, 0.78)","{'Match Score': [0.016574, 0.037045, 0.0552, 0.413556, 0.316324, 0.161301]}"
"(0.5, 0.8)","{'Match Score': [0.016262, 0.036425, 0.054394, 0.416247, 0.316369, 0.160304]}"
"(0.52, 0.4)","{'Match Score': [0.312665, 0.301355, 0.193637, 0.033162, 0.067523, 0.091659]}"
"(0.52, 0.42)","{'Match Score': [0.283707, 0.29186, 0.200165, 0.040323, 0.079487, 0.10446]}"
"(0.52, 0.44)","{'Match Score': [0.251881, 0.278427, 0.20518, 0.050025, 0.094777, 0.11971]}"
"(0.52, 0.46)","{'Match Score': [0.218528, 0.260705, 0.207348, 0.062887, 0.113637, 0.136894]}"
"(0.52, 0.48)","{'Match Score': [0.185244, 0.238936, 0.20546, 0.079478, 0.13592, 0.154963]}"
"(0.52, 0.5)","{'Match Score': [0.153625, 0.214042, 0.198812, 0.100172, 0.160949, 0.1724]}"
"(0.52, 0.52)","{'Match Score': [0.125, 0.1875, 0.1875, 0.125, 0.1875, 0.1875]}"
"(0.52, 0.54)","{'Match Score': [0.100245, 0.161032, 0.172454, 0.153528, 0.213958, 0.198783]}"
"(0.52, 0.56)","{'Match Score': [0.079717, 0.136225, 0.155194, 0.184825, 0.238634, 0.205405]}"
"(0.52, 0.58)","{'Match Score': [0.063311, 0.114233, 0.137409, 0.21756, 0.260131, 0.207356]}"
"(0.52, 0.6)","{'Match Score': [0.050601, 0.095656, 0.12055, 0.250197, 0.277624, 0.205372]}"
"(0.52, 0.62)","{'Match Score': [0.040998, 0.080583, 0.105594, 0.281249, 0.290937, 0.200639]}"
"(0.52, 0.64)","{'Match Score': [0.033877, 0.068747, 0.093005, 0.309504, 0.30044, 0.194427]}"
"(0.52, 0.66)","{'Match Score': [0.02867, 0.059686, 0.082837, 0.334165, 0.306826, 0.187816]}"
"(0.52, 0.68)","{'Match Score': [0.024899, 0.052884, 0.074883, 0.354886, 0.310886, 0.181561]}"
"(0.52, 0.7)","{'Match Score': [0.022185, 0.047855, 0.068816, 0.371712, 0.313341, 0.176091]}"
"(0.52, 0.72)","{'Match Score': [0.020244, 0.04418, 0.064278, 0.38497, 0.314759, 0.171569]}"
