match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
158730,3810,505,4/11/2013,H,f,RR,3,4920,SRB,2,,2,10610,,,26.455853,188,3819,SUI,6,,7,3805,,,32.240932,185,6-4 6-7(2) 6-2,,2,1,18,12,0,1,t,158730,0,142,9,2,101,57,40,23,15,3,5,5,5,103,56,37,23,15,6,11
161435,3870,53,5/10/2014,H,f,SF,3,3819,SUI,3,,3,8170,,,33.16085,185,4920,SRB,1,,1,12150,,,27.37577,188,6-4 6-4,,2,0,12,8,0,0,t,161435,0,96,8,1,72,51,35,13,10,1,1,5,0,77,53,32,13,10,8,10
162255,3895,31,23/02/2015,H,f,F,3,3819,SUI,2,,2,9205,,,33.544147,185,4920,SRB,1,,1,13045,,,27.75907,188,6-3 7-5,,2,0,13,8,0,0,t,162255,0,84,12,1,79,51,41,11,11,7,7,1,2,62,39,27,12,10,0,2
162481,3899,95,12/03/2015,H,f,F,3,4920,SRB,1,,1,13205,,,27.7974,188,3819,SUI,2,,2,9205,,,33.582478,185,6-3 6-7(5) 6-2,,2,1,18,11,0,1,t,162481,0,138,8,5,101,61,47,21,15,8,10,6,3,98,57,41,15,14,8,13
138751,3359,55,5/08/2007,H,f,F,3,4920,SRB,3,,4,3200,,,20.208076,188,3819,SUI,1,,1,7290,,,25.993155,185,7-6(2) 2-6 7-6(2),,2,1,14,18,2,0,t,138751,0,133,6,3,96,63,44,19,16,4,9,15,1,102,69,53,14,16,3,6
159451,3830,29,24/02/2014,H,f,SF,3,3819,SUI,4,,8,4305,,,32.54757,185,4920,SRB,1,,2,10580,,,26.762491,188,3-6 6-3 6-2,,2,1,15,11,0,0,t,159451,0,106,7,0,77,46,35,18,13,5,6,5,2,86,53,36,19,13,4,7
162950,3910,55,10/05/2015,C,f,F,3,4920,SRB,1,,1,13845,,,27.969883,188,3819,SUI,2,,2,8645,,,33.754963,185,6-4 6-3,,2,0,12,7,0,0,t,162950,0,76,5,1,53,38,32,10,10,1,1,7,1,62,39,30,8,9,3,5
144068,3477,31,2/11/2009,H,f,F,3,4920,SRB,2,,3,7890,,,22.450377,188,3819,SUI,1,,1,10055,,,28.235455,185,6-4 4-6 6-2,,2,1,16,12,0,0,t,144068,0,131,6,7,98,63,45,19,14,9,11,10,1,86,61,42,11,14,4,8
144968,3497,55,16/08/2009,H,f,F,3,3819,SUI,1,,1,11040,,,28.024641,185,4920,SRB,4,,4,7150,,,22.239561,188,6-1 7-5,,2,0,13,6,0,0,t,144968,0,127,7,0,60,33,28,15,10,3,4,3,1,81,55,33,9,9,11,15
176378,4232,225,20/01/2020,H,f,SF,5,4920,SRB,2,,2,9720,,,32.6653,188,3819,SUI,3,,3,6590,,,38.450375,185,7-6(1) 6-4 6-3,,3,0,18,13,1,0,t,176378,0,138,11,1,102,74,54,15,16,5,7,15,3,104,68,45,15,15,7,11
175908,4223,291,11/11/2019,H,t,RR,3,3819,SUI,3,,3,6190,,,38.258728,185,4920,SRB,2,,2,8945,,,32.473648,188,6-4 6-3,,2,0,12,7,0,0,t,175908,0,73,12,2,49,36,29,9,9,1,1,2,3,62,46,26,7,10,4,7
145972,3519,125,31/08/2009,H,f,SF,5,3819,SUI,1,,1,12040,,,28.062971,185,4920,SRB,4,,4,7660,,,22.277891,188,7-6(3) 7-5 7-5,,3,0,20,16,1,0,t,145972,0,154,8,3,109,63,49,28,18,2,3,6,4,115,78,53,20,18,7,10
135226,3284,1,17/04/2006,C,f,R64,3,3819,SUI,1,,1,6810,,,24.689938,185,4920,SRB,,Q,67,606,,,18.90486,188,6-3 2-6 6-3,,2,1,14,12,0,0,t,135226,0,109,1,0,73,39,28,21,13,0,2,1,4,94,61,36,19,13,8,11
148979,3584,54,9/08/2010,H,f,SF,3,3819,SUI,3,,3,6795,,,29.002054,185,4920,SRB,2,,2,6905,,,23.216974,188,6-1 3-6 7-5,,2,1,16,12,0,0,t,148979,0,142,11,2,95,55,40,17,14,6,9,1,3,118,81,46,18,14,7,12
149208,3587,126,30/08/2010,H,f,SF,5,4920,SRB,3,,3,6665,,,23.27447,188,3819,SUI,2,,2,7215,,,29.059547,185,5-7 6-1 5-7 6-2 7-5,,3,2,29,22,0,0,t,149208,0,224,4,3,151,94,64,36,26,4,7,12,5,160,84,62,35,25,6,12
149504,3594,54,10/10/2010,H,f,SF,3,3819,SUI,3,,3,6735,,,29.174538,185,4920,SRB,2,,2,7145,,,23.38946,188,7-5 6-4,,2,0,13,9,0,0,t,149504,0,102,7,3,73,45,34,15,11,4,5,4,4,75,48,30,15,11,1,4
149706,3601,31,1/11/2010,H,f,F,3,3819,SUI,1,,2,7495,,,29.232033,185,4920,SRB,2,,3,7145,,,23.446955,188,6-4 3-6 6-1,,2,1,15,11,0,0,t,149706,0,115,6,4,84,49,39,19,13,4,5,4,2,82,57,37,16,13,5,8
149757,3603,4,21/11/2010,H,f,SF,3,3819,SUI,,,2,7645,,,29.289528,185,4920,SRB,,,3,5635,,,23.50445,188,6-1 6-4,,2,0,12,5,0,0,t,149757,0,81,4,1,55,34,26,12,9,0,1,2,3,57,35,20,9,8,7,11
150048,3609,126,17/01/2011,H,f,SF,5,4920,SRB,3,,3,6240,,,23.657768,188,3819,SUI,2,,2,9245,,,29.442848,185,7-6(3) 7-5 6-4,,3,0,19,15,1,0,t,150048,0,180,6,5,125,86,63,16,17,7,10,5,0,105,62,45,20,17,9,14
150409,3621,31,21/02/2011,H,f,F,3,4920,SRB,2,,3,7880,,,23.753593,188,3819,SUI,1,,2,7965,,,29.538671,185,6-3 6-3,,2,0,12,6,0,0,t,150409,0,72,5,0,49,33,27,9,9,1,2,5,1,58,35,22,9,9,6,10
150634,3625,94,10/03/2011,H,f,SF,3,4920,SRB,3,,3,7800,,,23.791924,188,3819,SUI,2,,2,7965,,,29.577002,185,6-3 3-6 6-2,,2,1,15,11,0,0,t,150634,0,127,3,4,85,57,36,15,13,6,9,1,2,85,48,33,15,13,5,10
152250,3657,125,29/08/2011,H,f,SF,5,4920,SRB,1,,1,13920,,,24.271048,188,3819,SUI,3,,3,8380,,,30.056126,185,6-7(7) 4-6 6-3 6-2 7-5,,3,2,29,22,0,1,t,152250,0,231,8,6,140,82,68,32,26,2,5,11,4,164,101,68,35,25,6,12
139204,3372,25,26/02/2007,H,f,QF,3,3819,SUI,1,,1,8120,,,25.55236,185,4920,SRB,7,,14,1665,,,19.767282,188,6-3 6-7(6) 6-3,,2,1,18,12,0,1,t,139204,0,123,8,1,100,62,46,22,16,3,5,6,4,98,63,42,17,14,3,7
139762,3380,127,27/08/2007,H,f,F,5,3819,SUI,1,,1,7605,,,26.05065,185,4920,SRB,3,,3,3670,,,20.265572,188,7-6(4) 7-6(2) 6-4,,3,0,18,16,2,0,t,139762,0,144,11,4,106,66,52,25,17,7,9,5,7,116,64,45,29,17,2,5
139937,3383,113,15/01/2007,H,f,R16,5,3819,SUI,1,,1,8120,,,25.437372,185,4920,SRB,14,,15,1530,,,19.652292,188,6-2 7-5 6-3,,3,0,19,10,0,0,t,139937,0,110,12,1,80,50,40,20,15,1,2,7,2,101,62,38,18,14,3,8
142847,3450,126,25/08/2008,H,f,SF,5,3819,SUI,2,,2,5930,,,27.047228,185,4920,SRB,3,,3,5105,,,21.26215,188,6-3 5-7 7-5 6-2,,3,1,24,17,0,0,t,142847,0,164,20,1,125,80,61,27,21,2,4,6,5,124,80,57,20,20,7,12
143035,3453,125,14/01/2008,H,f,SF,5,4920,SRB,3,,3,4315,,,20.64887,188,3819,SUI,1,,1,7180,,,26.433949,185,7-5 6-3 7-6(5),,3,0,19,14,1,0,t,143035,0,146,13,6,113,77,60,15,17,7,9,10,2,109,68,48,18,16,7,11
141619,3423,53,20/04/2008,C,f,SF,3,3819,SUI,1,,1,6425,,,26.70226,185,4920,SRB,3,,3,4725,,,20.91718,188,6-3 3-2 RET,RET,1,0,9,5,0,0,t,141619,0,72,1,0,42,22,18,10,7,3,4,2,3,62,37,22,10,7,2,5
144496,3488,94,25/03/2009,H,f,SF,3,4920,SRB,3,,3,8420,,,21.837097,188,3819,SUI,2,,2,10910,,,27.622177,185,3-6 6-2 6-3,,2,1,15,11,0,0,t,144496,0,106,4,4,73,51,35,12,13,2,6,4,4,80,48,28,13,13,4,10
144779,3493,54,27/04/2009,C,f,SF,3,4920,SRB,3,,3,9160,,,21.932922,188,3819,SUI,2,,2,10060,,,27.718002,185,4-6 6-3 6-3,,2,1,16,12,0,0,t,144779,0,131,3,6,100,50,32,28,14,8,11,6,3,81,40,29,17,14,3,8
