match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
171727,4119,243,43234,C,f,R64,3,6051,ITA,0,WC,73,778,0,0,25.61807,185,4654,URU,0,0,71,790,0,0,32.364136,180,2-6 7-5 6-4,0,2,1,15,15,0,0,t,171727,0,126,6,4,92,73,56,4,15,2,4,5,0,95,60,41,20,15,2,4
171694,4118,272,43227,C,f,R32,3,4654,URU,0,0,47,1060,0,0,32.34497,180,5070,ESP,0,0,42,1145,0,0,30.302532,188,6-1 6-7(2) 6-2,0,2,1,18,9,0,1,t,171694,0,119,15,0,67,46,41,17,14,0,0,4,1,85,56,34,18,13,6,10
170737,4095,5602,43134,C,f,RR,3,22510,PER,0,0,482,73,0,0,22.316221,0,5149,BOL,0,0,590,50,0,0,29.66735,0,7-6(8) 6-4,0,2,0,12,10,1,0,t,170737,0,99,19,4,64,39,35,16,11,0,0,7,6,81,51,39,14,11,7,8
171578,4114,292,43213,C,f,R16,3,20265,GER,0,LL,134,415,0,0,28.4846,185,9719,GER,0,0,74,731,0,0,22.855577,0,6-1 6-3,0,2,0,12,4,0,0,t,171578,0,80,1,0,54,36,22,13,8,2,3,1,1,62,46,26,4,8,8,13
171423,4110,297,43199,C,f,QF,3,5438,USA,6,0,51,975,0,0,28.290213,188,4544,USA,1,0,9,3125,0,0,32.95277,206,7-6(4) 4-6 7-6(5),0,2,1,16,18,2,0,t,171423,0,156,7,0,108,73,58,24,17,4,5,28,4,104,69,62,18,17,2,2
171578,4114,292,43213,C,f,R16,3,20265,GER,0,LL,134,415,0,0,28.4846,185,9719,GER,0,0,74,731,0,0,22.855577,0,6-1 6-3,0,2,0,12,4,0,0,t,171578,0,80,1,0,54,36,22,13,8,2,3,1,1,62,46,26,4,8,8,13
171479,4112,266,43206,C,f,R64,3,4467,FRA,0,WC,69,780,0,0,33.30048,183,5166,FRA,16,0,26,1655,0,0,29.79603,183,6-3 4-6 6-2,0,2,1,16,11,0,0,t,171479,0,142,2,0,93,61,38,15,14,10,15,1,1,76,51,26,12,13,8,15
170880,4099,277,43143,C,f,R32,3,6029,ARG,5,0,24,1810,0,0,25.492128,170,4887,AUT,0,PR,418,91,0,0,30.896646,190,6-4 6-3,0,2,0,12,7,0,0,t,170880,0,81,3,2,59,36,23,11,9,2,4,3,3,57,34,18,10,10,2,7
170895,4099,294,43143,C,f,QF,3,5630,ARG,0,0,70,755,0,0,27.356606,190,4198,ESP,0,0,69,755,0,0,34.694046,188,6-3 7-5,0,2,0,13,8,0,0,t,170895,0,85,3,1,63,42,28,15,11,3,4,1,0,55,41,27,8,10,1,4
171559,4113,300,43213,C,f,F,3,4742,ESP,1,0,1,8770,0,0,31.887749,185,26577,GRE,0,0,63,822,0,0,19.696098,193,6-2 6-1,0,2,0,12,3,0,0,t,171559,0,78,0,3,49,35,27,6,7,3,3,3,1,41,25,15,3,8,5,10
171605,4115,292,43220,C,f,R16,3,6134,ESP,0,0,77,722,0,0,25.103354,183,11787,GBR,0,0,103,581,0,0,22.685831,188,5-7 6-2 7-6(1),0,2,1,17,15,1,0,t,171605,0,188,2,6,135,84,59,20,16,12,15,2,1,117,83,49,16,16,9,13
171553,4113,294,43213,C,f,QF,3,5793,ESP,5,0,11,2305,0,0,26.781656,188,5763,BUL,2,0,5,4950,0,0,26.937714,188,6-3 7-6(4),0,2,0,12,9,1,0,t,171553,0,97,0,0,69,46,30,14,10,3,5,2,4,64,38,27,11,11,5,9
171516,4113,244,43213,C,f,R64,3,5324,FRA,0,0,47,1020,0,0,28.958248,196,11769,CHI,0,0,64,822,0,0,22.532513,0,7-6(4) 6-7(3) 6-4,0,2,1,18,16,1,1,t,171516,0,142,10,4,114,64,46,28,17,2,4,2,4,116,75,49,24,17,2,5
171584,4114,298,43213,C,f,SF,3,6051,ITA,0,LL,92,664,0,0,25.560575,185,4311,ITA,8,0,55,951,0,0,34.168377,190,5-7 7-6(4) 6-3,0,2,1,17,16,1,0,t,171584,0,137,8,1,107,80,57,15,17,6,9,4,3,97,59,45,18,16,4,7
171626,4116,286,43220,C,f,R16,3,5333,ITA,0,0,100,601,0,0,28.928131,0,5986,BIH,2,0,32,1415,0,0,25.943874,172,6-2 0-6 6-2,0,2,1,12,10,0,0,t,171626,0,100,2,2,70,42,28,16,11,4,7,1,1,79,61,34,9,11,5,9
171401,4110,272,43199,C,f,R32,3,6030,ARG,0,0,87,650,0,0,25.645449,0,5375,USA,0,0,130,426,0,0,28.711842,183,6-3 6-2,0,2,0,12,5,0,0,t,171401,0,74,0,0,38,34,19,3,8,1,4,1,2,46,37,10,4,9,3,10
171037,4104,289,43150,C,f,R16,3,4921,ITA,5,0,21,1850,0,0,30.743326,178,5801,USA,0,0,60,860,0,0,26.581793,188,4-6 6-4 7-6(6),0,2,1,16,16,1,0,t,171037,0,137,1,5,93,55,38,26,16,2,4,9,0,92,59,42,20,16,2,4
171633,4116,293,43220,C,f,R16,3,4291,TUN,0,0,78,718,0,0,34.275154,185,5220,CRO,1,0,4,4985,0,0,29.585217,198,6-4 6-2,0,2,0,12,6,0,0,t,171633,0,79,4,4,54,23,19,15,9,3,5,2,5,53,28,18,8,9,6,11
171456,4111,299,43199,C,f,SF,3,4664,ESP,0,PR,355,126,0,0,32.208076,180,5303,POR,0,0,70,760,0,0,29.026693,185,6-4 6-4,0,2,0,12,8,0,0,t,171456,0,84,1,1,54,29,21,17,10,2,4,2,3,64,36,25,9,10,4,8
171528,4113,268,43213,C,f,R64,3,6134,ESP,0,0,77,710,0,0,25.084188,183,4887,AUT,0,PR,420,91,0,0,31.088295,190,6-2 6-4,0,2,0,12,6,0,0,t,171528,0,95,0,3,59,42,30,9,9,5,7,2,1,63,37,20,11,9,4,9
171466,4112,249,43206,C,f,R64,3,4921,ITA,13,0,20,1840,0,0,30.896646,178,25608,BLR,0,Q,122,458,0,0,24.139631,193,6-4 7-5,0,2,0,13,9,0,0,t,171466,0,86,1,2,61,40,24,13,11,1,4,5,2,56,32,18,10,11,1,6
171490,4112,278,43206,C,f,R32,3,5663,BEL,6,0,10,3110,0,0,27.356606,163,26577,GRE,0,Q,71,767,0,0,19.676933,193,7-6(4) 7-5,0,2,0,13,11,1,0,t,171490,0,122,6,0,72,49,35,13,12,1,4,7,2,107,60,34,26,12,11,15
170890,4099,289,43143,C,f,R16,3,6029,ARG,5,0,24,1810,0,0,25.492128,170,5057,BRA,0,Q,137,431,0,0,30.121834,188,3-6 6-3 6-2,0,2,1,15,11,0,0,t,170890,0,109,3,3,75,51,37,10,13,3,6,4,4,83,47,30,17,13,8,13
171136,4107,299,43157,C,t,SF,3,11769,CHI,0,0,73,728,0,0,22.379192,0,4546,ARG,0,0,69,743,0,0,32.835045,188,6-7(5) 6-4 6-4,0,2,1,18,14,0,1,t,171136,0,126,20,2,86,58,50,18,16,0,0,9,0,97,67,52,15,16,6,8
