174782,4195,298,24/06/2019,G,FALSE,SF,3,5016,USA,,,79,680,,,31.712526,198,5333,ITA,,Q,102,543,,,30.07803,,6-3 6-7(4) 6-3,,2,1,18,12,0,1,TRUE,174782,0,106,33,4,95,73,61,11,16,2,2,3,2,85,66,49,9,14,6,8,1.22,4.33,7,9,4.33,1.57,2.62,1.46,0.6913442879232616,0.5821492277822166,1
174345,4184,271,29/04/2019,C,FALSE,R32,3,4259,GER,,,41,1045,,,35.534565,178,4311,ITA,,,68,775,,,35.18412,190,6-2 7-5,,2,0,13,7,0,0,TRUE,174345,0,80,4,1,59,42,33,10,10,1,1,3,1,58,32,20,14,10,1,4,1.25,3.75,6.5,7.5,4,1.72,2.62,1.44,0.6404118125816286,0.6562526194170479,1
175811,4220,279,21/10/2019,H,TRUE,R32,3,5922,SRB,,SE,46,1068,,,27.646818,185,11485,SRB,,,39,1181,,,24.386038,188,6-1 6-4,,2,0,12,5,0,0,TRUE,175811,0,54,3,1,43,27,23,13,9,0,0,3,1,40,26,16,8,8,1,4,1.16,5,9,10,4.33,1.5,3.03,1.36,0.6572065336921267,0.5231093591892866,1
175950,4224,3701,22/11/2019,H,TRUE,QF,3,5539,ARG,,,25,1530,,,29.505817,185,5793,ESP,,,27,1422,,,28.353182,188,6-7(3) 7-6(4) 6-1,,2,1,18,13,1,1,TRUE,175950,0,159,11,0,111,69,56,17,16,3,5,1,3,98,70,50,15,15,5,9,2.62,1.44,2.1,4,5.5,4.33,2.32,1.58,0.6014043218785592,0.6356494551233361,1
175612,4214,280,30/09/2019,H,FALSE,R32,3,4868,FRA,,Q,72,815,,,32.629707,188,6051,ITA,,,65,880,,,26.997946,185,6-7(7) 6-3 7-6(4),,2,1,18,15,1,1,TRUE,175612,0,141,16,3,110,68,54,25,17,4,4,13,3,106,74,56,18,16,2,3,1.33,3.25,5,6.5,4,1.9,2.55,1.46,0.6140156993894207,0.573950235323016,1
175713,4217,296,14/10/2019,H,TRUE,QF,3,4526,SUI,4,,18,1670,,,34.5462,183,4467,FRA,,,47,1035,,,34.795345,183,6-3 6-7(6) 6-2,,2,1,18,11,0,1,TRUE,175713,0,134,5,3,98,60,43,21,14,2,3,6,4,86,48,35,16,15,2,7,1.5,2.62,4.33,5.5,4,2.2,2.36,1.57,0.6490618249249152,0.636079055230731,2
175839,4221,282,21/10/2019,H,TRUE,R32,3,5055,KAZ,,,57,971,,,31.819302,183,6418,CRO,8,,24,1540,,,22.932238,188,6-4 6-4,,2,0,12,8,0,0,TRUE,175839,0,81,4,2,58,40,31,10,10,3,4,13,2,56,40,29,5,10,1,4,2.25,1.57,2.37,4,5,3.75,2.37,1.56,0.6647039942941302,0.6099526187193763,1
175679,4216,275,7/10/2019,H,FALSE,R32,3,5918,GEO,15,,26,1440,,,27.619438,185,5324,FRA,,,23,1553,,,30.414783,196,6-4 1-6 6-1,,2,1,13,11,0,0,TRUE,175679,0,97,2,5,71,48,32,14,12,2,4,12,8,78,41,26,19,12,3,6,1.66,2.1,3.5,5,4,2.62,2.3,1.58,0.6336753036182614,0.7193139743761678,1
174362,4185,284,6/05/2019,C,FALSE,R32,3,4868,FRA,,,47,970,,,32.22724,188,6029,ARG,,,25,1485,,,26.718685,170,6-1 6-2,,2,0,12,3,0,0,TRUE,174362,0,59,3,2,52,37,31,6,8,3,3,0,1,39,25,13,6,7,3,7,3.25,1.33,1.83,4,7,5.5,2.52,1.47,0.603378027780063,0.6427036182040027,2
175903,4223,296,11/11/2019,H,TRUE,RR,3,4742,ESP,1,,1,9585,,,33.44011,185,26577,GRE,6,,6,4000,,,21.24846,193,6-7(4) 6-4 7-5,,2,1,19,15,0,1,TRUE,175903,0,172,6,3,93,61,52,18,17,0,0,11,3,117,77,58,20,17,7,9,1.44,2.75,4.5,6,4,2.1,2.42,1.53,0.7357832066400788,0.5799104121707757,1
169159,4055,293,19/06/2017,G,FALSE,R16,3,3819,SUI,1,,5,4765,,,35.863106,185,4994,GER,,,29,1371,,,29.826147,190,7-6(4) 6-4,,2,0,12,10,1,0,TRUE,169159,0,90,5,0,66,35,29,21,11,0,0,4,4,81,44,33,18,11,3,4,1.13,5.97,9.7,10.3,4.05,1.46,3.75,1.36,0.6811662820512231,0.5508430311014678,1
171729,4119,247,14/05/2018,C,FALSE,R64,3,5978,USA,,,57,920,,,26.017796,183,5209,JPN,,,46,1070,,,29.650925,173,7-6(5) 6-3,,2,0,12,9,1,0,TRUE,171729,0,118,11,4,74,46,38,11,10,5,5,3,3,99,58,37,22,11,8,10,1.47,2.61,4.36,5.38,3.79,2.15,2.5,1.5,0.6340802267042753,0.6335144815713638,2
171165,4108,228,5/03/2018,H,FALSE,R128,3,9719,GER,,,73,734,,,22.721424,,3333,CRO,,,80,680,,,39.014374,208,6-7(13) 7-6(4) 6-3,,2,1,18,15,1,1,TRUE,171165,0,137,20,2,112,62,54,38,17,2,2,25,7,103,70,61,22,16,3,4,1.9,1.91,3.03,4.16,4.2,3.02,2.37,1.71,0.7052516757216963,0.6867401822397011,2
174394,4185,247,6/05/2019,C,FALSE,R64,3,3970,ESP,,WC,144,400,,,37.092403,175,5131,ESP,,,21,1680,,,31.05818,183,6-4 4-6 6-4,,2,1,16,14,0,0,TRUE,174394,0,156,2,4,111,62,40,27,15,7,10,6,1,91,54,39,18,15,5,9,2.21,1.66,2.49,4.08,4.81,3.69,2.53,1.58,0.6059391587988184,0.6056678363456507,2
171176,4108,244,5/03/2018,H,FALSE,R64,3,3970,ESP,29,,33,1325,,,35.92334,175,5801,USA,,WC,59,893,,,26.620123,188,6-2 7-6(3),,2,0,12,8,1,0,TRUE,171176,0,107,2,1,77,47,32,19,10,6,7,3,3,76,53,30,13,10,7,10,2.47,1.54,2.34,3.85,5.27,4.15,2.5,1.6,0.6677554248671835,0.582570075556512,2
171150,4108,199,5/03/2018,H,FALSE,R128,3,6012,IND,,Q,110,538,,,25.66735,183,3917,FRA,,Q,101,576,,,36.11773,190,7-5 6-3,,2,0,13,8,0,0,TRUE,171150,0,101,3,4,69,44,28,12,10,5,8,1,5,71,39,21,12,11,5,11,1.93,1.87,2.96,4.17,4.26,3.02,2.28,1.63,0.6611965200205646,0.6291856974042025,2
174391,4185,250,6/05/2019,C,FALSE,R64,3,11547,RUS,11,,13,2685,,,22.956879,198,44493,ESP,,WC,55,920,,,22.00137,183,6-4 6-7(5) 6-3,,2,1,18,13,0,1,TRUE,174391,0,180,4,3,117,75,52,19,16,10,14,2,1,131,88,53,20,15,13,19,1.81,2,3.12,4.52,4.26,2.8,2.51,1.57,0.6363501330033181,0.6132463783620167,2
174347,4185,299,6/05/2019,C,FALSE,SF,3,4920,SRB,1,,1,11160,,,31.956194,188,6219,AUT,5,,5,5085,,,25.67009,185,7-6(2) 7-6(4),,2,0,12,12,2,0,TRUE,174347,0,142,3,1,90,55,41,16,12,7,10,2,2,81,42,27,21,12,0,3,1.77,2.06,3.37,4.42,4.04,2.83,2.3,1.67,0.5865517808989092,0.6022867494154123,1
174397,4185,242,6/05/2019,C,FALSE,R64,3,5539,ARG,,,26,1470,,,28.969198,185,6407,RUS,12,,14,2625,,,23.230663,198,6-2 1-6 6-3,,2,1,13,11,0,0,TRUE,174397,0,104,1,2,83,55,40,13,12,6,8,4,3,70,39,27,15,12,1,4,2.38,1.57,2.34,3.95,5.1,3.89,2.45,1.57,0.6216581435748293,0.6317292886120063,2
174366,4185,280,6/05/2019,C,FALSE,R32,3,4789,FRA,15,,18,1920,,,32.67625,193,5902,HUN,,,36,1205,,,27.238878,188,1-6 6-4 6-2,,2,1,13,12,0,0,TRUE,174366,0,114,0,1,82,58,32,17,13,5,9,1,3,74,46,28,15,12,2,6,2.53,1.51,2.25,3.88,5.37,4.18,2.62,1.56,0.6212046181038685,0.6244219802427132,2
177404,4259,293,16/11/2020,H,TRUE,RR,3,6407,RUS,4,,4,6970,,,24.76386,198,6029,ARG,8,,9,3455,,,28.251883,170,6-3 6-3,,2,0,12,6,0,0,TRUE,177404,0,73,4,1,54,40,35,5,9,2,2,0,0,60,36,23,12,9,6,9,1.3,3.58,6.27,7.2,4.22,1.74,3.05,1.45,0.675664433778066,0.5618025001994071,1
174355,4185,291,6/05/2019,C,FALSE,R16,3,3819,SUI,4,,3,5590,,,37.741272,185,4789,FRA,15,,18,1920,,,32.67625,193,6-0 4-6 7-6(3),,2,1,16,12,1,0,TRUE,174355,0,120,4,2,84,49,37,21,14,5,8,7,7,105,60,41,18,14,8,13,1.29,3.62,6.45,6.76,3.78,1.85,2.84,1.52,0.6626666759179645,0.6106549743032078,2
171161,4108,220,5/03/2018,H,FALSE,R128,3,4269,ESP,,,39,1260,,,34.302532,188,5539,ARG,,,60,880,,,27.800137,185,6-2 1-6 6-2,,2,1,13,10,0,0,TRUE,171161,0,89,3,1,61,46,32,8,11,1,3,9,1,69,50,31,11,12,1,5,1.6,2.34,3.8,4.83,3.79,2.48,2.37,1.61,0.54581639717094,0.6595737179751979,1
171171,4108,239,5/03/2018,H,FALSE,R64,3,4259,GER,31,,37,1290,,,34.384666,178,5058,USA,,Q,126,450,,,30.179329,175,1-6 6-4 6-4,,2,1,13,14,0,0,TRUE,171171,0,114,0,0,86,52,39,14,13,5,8,4,2,87,44,29,24,14,3,6,1.36,3.16,5.14,6.21,3.82,1.9,2.62,1.53,0.7236328794130243,0.6067368538046031,1
169158,4055,292,19/06/2017,G,FALSE,R16,3,4252,GER,,,134,410,,,33.70568,190,6284,FRA,6,,15,2570,,,23.318275,185,6-7(6) 6-4 6-3,,2,1,18,13,0,1,TRUE,169158,0,107,8,1,87,57,47,19,16,2,3,15,6,97,49,39,24,15,4,7,2.34,1.59,2.43,3.79,4.8,4.03,2.37,1.6,0.6319635793024226,0.6761306444307246,2
171215,4108,283,5/03/2018,H,FALSE,R32,3,11176,KOR,23,,26,1567,,,21.793293,,4606,CZE,12,,15,2275,,,32.462696,196,6-4 6-4,,2,0,12,8,0,0,TRUE,171215,0,82,7,4,60,37,27,13,10,3,4,12,1,57,32,25,11,10,2,5,1.81,2.01,3.27,4.39,4.07,2.9,2.37,1.64,0.5181728427413809,0.641046455086264,1
174389,4185,252,6/05/2019,C,FALSE,R64,3,5166,FRA,,LL,56,915,,,30.850103,183,5303,POR,,,75,717,,,30.099932,185,7-5 5-7 6-1,,2,1,18,13,0,0,TRUE,174389,0,140,3,1,97,57,39,21,16,4,9,3,3,91,60,30,15,15,1,8,2.74,1.45,2.15,3.81,5.56,4.63,2.48,1.55,0.669198227681505,0.6463632437269963,1
171223,4108,291,5/03/2018,H,FALSE,R16,3,6418,CRO,,,49,1026,,,21.303217,188,26006,USA,,,74,714,,,20.350445,193,6-2 6-7(6) 6-4,,2,1,18,12,0,1,TRUE,171223,0,131,9,1,81,57,45,15,15,1,3,5,3,93,49,38,19,15,4,9,2.93,1.41,2.12,3.75,5.94,4.63,2.5,1.59,0.7253762610128448,0.5331975686342727,1
171164,4108,227,5/03/2018,H,FALSE,R128,3,5571,SRB,,,91,621,,,27.679672,180,5034,SVK,,,103,561,,,30.335386,185,6-4 6-4,,2,0,12,8,0,0,TRUE,171164,0,80,1,1,64,40,28,16,10,4,5,7,2,62,34,25,12,10,1,4,2.15,1.71,2.71,3.93,4.55,3.44,2.37,1.63,0.7245334993246204,0.6699327050020857,2
171187,4108,255,5/03/2018,H,FALSE,R64,3,6030,ARG,,,94,609,,,25.549623,,5986,BIH,26,,30,1445,,,25.790554,172,4-6 6-2 6-1,,2,1,16,9,0,0,TRUE,171187,0,114,4,4,83,52,35,16,13,7,10,0,2,72,41,21,13,12,3,9,1.32,3.42,5.78,7.06,3.91,1.81,2.75,1.52,0.6319409651732374,0.6049415484492687,1
174372,4185,274,6/05/2019,C,FALSE,R32,3,644,GER,3,,4,5565,,,22.042437,198,3970,ESP,,WC,144,400,,,37.092403,175,6-4 6-1,,2,0,12,5,0,0,TRUE,174372,0,70,4,5,49,30,23,10,8,2,3,0,2,45,27,14,8,9,0,5,3.35,1.33,1.88,3.8,6.47,5.8,2.6,1.5,0.5874470482030449,0.4583015031127639,1
171193,4108,261,5/03/2018,H,FALSE,R64,3,4269,ESP,,,39,1260,,,34.302532,188,5763,BUL,3,,4,4635,,,26.803558,188,7-6(4) 4-6 6-3,,2,1,16,15,1,0,TRUE,171193,0,126,12,7,94,58,45,19,16,7,10,2,3,96,61,41,19,15,0,3,1.47,2.68,4.65,5.74,3.77,2.16,2.5,1.6,0.6317318543427949,0.6422611548796162,2
177397,4259,300,16/11/2020,H,TRUE,F,3,6407,RUS,4,,4,6970,,,24.76386,198,6219,AUT,3,,3,9125,,,27.203285,185,4-6 7-6(2) 6-4,,2,1,16,16,1,0,TRUE,177397,0,162,12,3,110,66,51,24,16,3,4,6,1,117,85,63,14,16,8,9,1.65,2.25,3.76,4.68,3.94,2.65,2.38,1.71,0.5955702234941044,0.6498670557541605,1
171322,4109,295,19/03/2018,H,FALSE,QF,3,5216,ARG,5,,6,4155,,,29.483915,198,5670,CAN,20,,25,1630,,,27.225187,196,5-7 7-6(1) 7-6(3),,2,1,17,19,2,0,TRUE,171322,0,172,6,3,109,78,59,16,18,3,6,18,5,106,71,52,19,18,1,3,2.83,1.44,2.19,3.65,5.56,4.65,2.5,1.61,0.6695150038675577,0.6460635775642026,1
174369,4185,277,6/05/2019,C,FALSE,R32,3,26577,GRE,8,,9,3190,,,20.731007,193,5166,FRA,,LL,56,915,,,30.850103,183,6-2 7-5,,2,0,13,7,0,0,TRUE,174369,0,77,6,1,52,29,23,15,10,3,4,3,0,61,46,27,8,10,3,7,1.13,6.07,10.46,10.82,4.16,1.44,3.4,1.34,0.6659684501747392,0.6346488741393105,2
174377,4185,268,6/05/2019,C,FALSE,R64,3,26006,USA,,Q,57,900,,,21.519506,193,5763,BUL,,,46,985,,,27.972622,188,7-6(8) 7-6(4),,2,0,12,12,2,0,TRUE,174377,0,107,15,1,80,54,40,14,12,1,3,8,2,87,57,42,13,12,2,4,2.75,1.45,2.15,3.72,5.46,4.63,2.38,1.55,0.6207792523533877,0.6513701895302078,2
171207,4108,275,5/03/2018,H,FALSE,R32,3,4570,CYP,,Q,102,564,,,32.71458,183,4533,ISR,,LL,97,595,,,32.91718,175,7-6(5) 6-4,,2,0,12,10,1,0,TRUE,171207,0,108,9,5,71,32,22,14,11,4,10,1,7,102,61,33,15,11,6,13,1.44,2.81,4.59,5.83,3.84,2.11,2.5,1.58,0.5591319372128147,0.4976345786587269,1
174379,4185,266,6/05/2019,C,FALSE,R64,3,6029,ARG,,,25,1485,,,26.718685,170,6051,ITA,16,,19,1875,,,26.595482,185,6-0 4-6 6-1,,2,1,16,7,0,0,TRUE,174379,0,75,2,3,57,41,34,9,11,0,1,1,3,65,42,24,10,12,4,10,1.94,1.85,2.91,4.42,4.45,3.05,2.56,1.61,0.5247179344085297,0.7495445347900274,1
171221,4108,289,5/03/2018,H,FALSE,R16,3,5016,USA,18,,21,2095,,,30.40931,198,3852,ESP,28,,32,1340,,,36.454483,188,6-3 6-4,,2,0,12,7,0,0,TRUE,171221,0,66,14,1,53,30,24,14,10,0,1,4,3,61,39,26,8,9,3,6,2.72,1.47,2.21,3.71,5.64,4.51,2.62,1.63,0.7461763185136483,0.5999714201145229,1
171198,4108,266,5/03/2018,H,FALSE,R64,3,4868,FRA,,,100,580,,,31.05818,188,4921,ITA,16,,19,2190,,,30.781656,178,4-6 7-6(2) 6-4,,2,1,16,16,1,0,TRUE,171198,0,160,14,10,116,68,50,19,16,10,14,3,5,113,63,39,30,16,9,13,2.72,1.46,2.15,3.78,5.75,4.52,2.5,1.57,0.6605140162581016,0.6322048522251968,1
174384,4185,259,6/05/2019,C,FALSE,R64,3,5902,HUN,,,36,1205,,,27.238878,188,5663,BEL,,,23,1540,,,28.410677,163,6-4 7-5,,2,0,13,9,0,0,TRUE,174384,0,101,2,2,88,57,34,16,11,7,10,1,0,54,29,19,11,11,1,6,1.58,2.35,3.91,5.02,3.96,2.36,2.52,1.56,0.5917624170762013,0.6390366185214497,1
169146,4055,280,19/06/2017,G,FALSE,R32,3,11547,RUS,,,38,1005,,,21.078712,198,4467,FRA,,,35,1095,,,32.476387,183,6-2 6-7(2) 6-3,,2,1,18,11,0,1,TRUE,169146,0,128,5,6,108,60,39,32,15,3,4,1,3,85,57,40,13,14,3,7,2.04,1.76,2.79,3.99,4.37,3.37,2.37,1.61,0.6476784191661329,0.6903459326030088,1
174370,4185,276,6/05/2019,C,FALSE,R32,3,4269,ESP,,,38,1155,,,35.471596,188,11547,RUS,11,,13,2685,,,22.956879,198,6-7(4) 6-1 7-5,,2,1,19,12,0,1,TRUE,174370,0,148,12,4,91,65,49,13,15,2,3,6,2,116,82,57,13,16,4,9,2.19,1.68,2.6,3.91,4.74,3.67,2.3,1.62,0.6289152192898934,0.6317184898485744,2
174364,4185,282,6/05/2019,C,FALSE,R32,3,11485,SRB,,,32,1246,,,23.926079,188,5216,ARG,7,,8,3225,,,30.614647,198,6-3 2-6 7-5,,2,1,15,14,0,0,TRUE,174364,0,142,8,2,109,70,52,20,15,9,11,11,2,76,51,42,11,14,3,5,2.06,1.76,2.74,4.17,4.68,3.28,2.55,1.61,0.6261920955792396,0.6455619202130717,2
171186,4108,254,5/03/2018,H,FALSE,R64,3,4728,RSA,7,,9,3080,,,31.7974,203,5528,RUS,,,76,707,,,27.82204,185,7-5 6-4,,2,0,13,9,0,0,TRUE,171186,0,93,17,0,56,42,35,10,11,0,0,4,4,66,33,26,17,11,3,5,5.1,1.17,1.53,4.05,9.28,7.85,3.4,1.42,0.6927233483816625,0.6482873215505303,2
174350,4185,296,6/05/2019,C,FALSE,QF,3,6219,AUT,5,,5,5085,,,25.67009,185,3819,SUI,4,,3,5590,,,37.741272,185,3-6 7-6(11) 6-4,,2,1,15,16,1,0,TRUE,174350,0,130,8,1,96,67,54,16,15,3,5,6,3,106,76,60,14,16,10,12,2.81,1.43,2.06,3.82,5.53,4.77,2.63,1.6,0.6181178897451353,0.6914400034948729,1
171195,4108,263,5/03/2018,H,FALSE,R64,3,4654,URU,30,,34,1310,,,32.172485,180,33214,CAN,,,44,1166,,,18.888433,185,7-6(4) 6-3,,2,0,12,9,1,0,TRUE,171195,0,100,2,2,78,58,44,10,11,4,5,10,2,72,42,30,13,10,3,5,2.76,1.45,2.17,3.74,5.58,4.58,2.5,1.59,0.66742119826069,0.6584383563035806,2
171139,4108,176,5/03/2018,H,FALSE,R128,3,5058,USA,,Q,126,450,,,30.179329,175,11485,SRB,,,90,626,,,22.757015,188,6-3 6-2,,2,0,12,5,0,0,TRUE,171139,0,75,2,0,61,35,30,10,9,6,7,1,1,49,28,17,7,8,2,6,1.34,3.28,5.27,6.45,3.81,1.96,2.62,1.51,0.6240681006816955,0.6715710967599438,2
171147,4108,192,5/03/2018,H,FALSE,R128,3,44824,CAN,,Q,169,327,,,17.571526,193,5565,CAN,,Q,75,708,,,27.698837,193,6-2 7-6(4),,2,0,12,8,1,0,TRUE,171147,0,99,11,2,64,35,27,20,10,3,3,2,2,67,31,20,22,10,2,4,1.49,2.61,4.46,5.69,3.77,2.2,2.5,1.6,0.5,0.5,4
171141,4108,180,5/03/2018,H,FALSE,R128,3,4789,FRA,,,42,1220,,,31.507187,193,5044,AUS,,,78,685,,,30.272417,188,6-3 6-3,,2,0,12,6,0,0,TRUE,171141,0,71,6,2,58,34,23,13,9,2,3,1,5,61,33,20,11,9,2,6,1.21,4.39,7.47,8.84,3.94,1.62,3.25,1.44,0.670467010346883,0.6040459062718045,2
171204,4108,272,5/03/2018,H,FALSE,R32,3,4914,ARG,,,47,1044,,,30.806297,188,6107,JPN,,Q,109,539,,,25.100616,,6-4 6-1,,2,0,12,5,0,0,TRUE,171204,0,75,7,2,48,29,24,13,9,0,0,0,1,50,28,14,15,8,3,6,1.46,2.75,4.54,5.6,3.84,2.14,2.5,1.6,0.6645910098997536,0.621667549378717,2
177405,4259,292,16/11/2020,H,TRUE,RR,3,644,GER,5,,7,5525,,,23.575634,198,6029,ARG,8,,9,3455,,,28.251883,170,6-3 4-6 6-3,,2,1,16,12,0,0,TRUE,177405,0,131,10,3,82,60,44,10,14,6,9,0,3,93,59,36,16,14,7,12,1.31,3.53,6.22,6.94,3.92,1.79,2.75,1.53,0.5965443874624686,0.5713482019984215,1
174362,4185,284,6/05/2019,C,FALSE,R32,3,4868,FRA,,,47,970,,,32.22724,188,6029,ARG,,,25,1485,,,26.718685,170,6-1 6-2,,2,0,12,3,0,0,TRUE,174362,0,59,3,2,52,37,31,6,8,3,3,0,1,39,25,13,6,7,3,7,3.09,1.37,1.89,3.8,6.09,5.25,2.67,1.5,0.603378027780063,0.6427036182040027,2
171166,4108,231,5/03/2018,H,FALSE,R128,3,4868,FRA,,,100,580,,,31.05818,188,3898,FRA,,,58,907,,,36.205338,185,6-4 7-6(9),,2,0,12,10,1,0,TRUE,171166,0,111,12,2,71,38,31,16,11,2,4,3,8,82,42,29,20,11,5,8,1.58,2.39,3.93,4.9,3.8,2.37,2.37,1.61,0.6450765556808804,0.6385380682616588,2
174395,4185,244,6/05/2019,C,FALSE,R64,3,6184,BOL,,Q,109,538,,,25.88638,,4467,FRA,,,29,1385,,,34.354553,183,4-6 6-1 7-6(4),,2,1,16,13,1,0,TRUE,174395,0,146,1,2,100,80,50,12,15,7,11,2,3,108,61,39,19,14,10,15,1.59,2.33,3.78,4.97,3.95,2.38,2.48,1.56,0.5595306195154492,0.602256269123905,2
171209,4108,277,5/03/2018,H,FALSE,R32,3,3852,ESP,28,,32,1340,,,36.454483,188,6044,USA,8,,10,2650,,,25.442848,185,7-6(6) 4-6 6-4,,2,1,16,16,1,0,TRUE,171209,0,145,15,6,101,61,47,23,16,4,5,13,6,110,68,52,23,16,5,6,1.56,2.46,4.14,5.09,3.81,2.37,2.5,1.64,0.6326250335005534,0.6703311203941804,1
171196,4108,264,5/03/2018,H,FALSE,R64,3,11176,KOR,23,,26,1567,,,21.793293,,5571,SRB,,,91,621,,,27.679672,180,6-7(9) 6-3 6-3,,2,1,18,12,0,1,TRUE,171196,0,169,4,8,121,71,46,22,15,10,15,3,2,116,80,45,15,15,15,23,4.19,1.23,1.68,3.93,7.98,6.8,3,1.44,0.6503923234825641,0.6267037633989003,2
