match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
170182,4079,276,2017-10-09,H,f,R32,3,4544,USA,12,,16,2470,,,32.454483,206,26577,GRE,,Q,131,444,,,19.15948,193,7-6(2) 7-6(9),,2,0,12,12,2,0,t,170182,0,104,14,2,100,72,54,16,12,5,5,16,1,77,49,40,18,12,0,0
172244,4129,215,2018-07-02,G,f,R16,5,4544,USA,9,,10,3045,,,33.18275,206,26577,GRE,31,,35,1254,,,19.887749,193,6-4 7-6(8) 7-6(4),,3,0,18,16,2,0,t,172244,0,126,22,2,100,77,68,14,18,1,1,18,5,109,65,52,27,18,2,3
175597,4214,295,2019-09-30,H,f,QF,3,26577,GRE,3,,7,3420,,,21.13347,193,4544,USA,,,19,1805,,,34.428474,206,7-6(3) 6-3,,2,0,12,9,1,0,t,175597,0,73,8,1,59,43,39,11,11,1,1,9,1,57,43,35,7,10,1,2
176736,4245,288,2020-08-24,H,f,R16,3,26577,GRE,4,,6,4745,,,22.034224,193,4544,USA,16,,21,1760,,,35.329227,206,7-6(2) 7-6(4),,2,0,12,12,2,0,t,176736,0,102,10,2,78,45,38,23,12,2,2,11,4,80,52,41,17,12,2,2
178100,4278,293,2021-03-15,H,f,R16,3,26577,GRE,1,,5,6765,,,22.590008,193,4544,USA,,,27,1850,,,35.88501,206,6-3 6-2,,2,0,12,5,0,0,t,178100,0,57,8,1,41,25,24,12,9,0,0,4,2,49,32,19,7,8,2,5
