2,"(2.111, 0.242, 0.792)",-60.861644399235544
2,"(2.123, 0.724, 0.714)",-52.72732357842366
2,"(2.113, 0.502, 0.747)",-56.42198067409336
2,"(2.16, 0.244, 0.514)",-51.13159783081186
2,"(2.15, 0.488, 0.501)",-59.9582574050292
2,"(2.277, 0.816, 0.226)",-50.23879035923853
