,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
88,175796,4220,294,2019-10-21,H,True,QF,3,45105,AUS,,WC,28,1440,,,20.673512,183.0,5515,GER,,,41.0,1155.0,,,29.489391,193.0,6-4 7-6(4),,2,0,12,10,1,0,True,175796,0,102.0,2,0,78,50,37,17,11,0,1,12,2,69,41,34,14,11,3,5
89,171725,4119,241,2018-05-14,C,False,R64,3,6284,FRA,16.0,,16,1995,,,24.219028,185.0,4311,ITA,,WC,49.0,1020.0,,,34.225872,190.0,6-2 3-6 7-6(3),,2,1,15,14,1,0,True,171725,0,124.0,7,1,83,53,40,20,14,2,4,4,2,100,57,40,23,15,7,10
90,165378,3968,281,2016-03-07,H,False,R64,3,4541,FRA,7.0,,9,2950,,,30.888433,188.0,4671,FRA,,Q,166.0,339.0,,,30.099932,173.0,7-5 6-1,,2,0,13,6,0,0,True,165378,0,70.0,9,1,56,36,28,11,10,1,2,1,3,51,28,15,11,9,3,7
91,175593,4214,299,2019-09-30,H,False,SF,3,6219,AUT,1.0,,5,4415,,,26.072554,185.0,11547,RUS,4.0,,9.0,2810.0,,,23.359343,198.0,2-6 7-6(5) 7-5,,2,1,15,17,1,0,True,175593,0,161.0,3,1,108,72,49,14,16,2,8,5,4,104,68,46,12,16,4,9
92,176581,4240,296,2020-02-17,H,True,QF,3,44824,CAN,7.0,,18,1921,,,19.526352,193.0,6064,BLR,,Q,72.0,764.0,,,27.266256,196.0,7-5 6-2,,2,0,13,7,0,0,True,176581,0,98.0,9,4,61,42,35,5,10,0,1,7,8,78,41,29,12,10,7,11
93,176557,4239,289,2020-02-17,H,False,R16,3,26754,KOR,,,82,702,,,22.209446,180.0,5978,USA,,WC,433.0,73.0,,,27.780972,183.0,6-4 3-6 7-6(0),,2,1,15,16,1,0,True,176557,0,158.0,1,1,87,52,39,20,15,4,7,11,7,117,74,51,19,16,9,12
94,168457,4039,300,2017-03-20,H,False,F,3,3819,SUI,4.0,,6,4305,,,35.613964,185.0,4742,ESP,5.0,,7.0,4145.0,,,30.795345,185.0,6-3 6-4,,2,0,12,7,0,0,True,168457,0,94.0,5,1,62,39,34,11,10,4,4,4,1,65,41,27,12,9,7,9
95,163425,3920,4,2015-07-13,G,False,R32,3,5166,FRA,5.0,,35,1150,,,27.036276,183.0,3163,GER,,WC,525.0,65.0,,,37.275837,188.0,6-7(5) 7-6(1) 6-4,,2,1,18,16,1,1,True,163425,0,,10,3,117,70,53,32,17,3,3,7,8,89,51,44,26,17,0,1
96,173020,4148,295,2018-10-01,H,True,QF,3,5442,JPN,3.0,,12,2520,,,28.755648,178.0,26577,GRE,5.0,,15.0,1962.0,,,20.136892,193.0,6-3 6-3,,2,0,12,6,0,0,True,173020,0,82.0,6,0,49,33,28,8,9,0,1,4,5,61,35,22,10,9,7,11
97,173118,4151,283,2018-10-15,H,True,R32,3,5324,FRA,,,57,910,,,29.437372,196.0,4994,GER,,,71.0,765.0,,,31.14853,190.0,7-6(6) 2-6 6-1,,2,1,14,13,1,0,True,173118,0,99.0,9,5,82,36,31,24,14,3,6,9,7,93,52,39,18,13,3,6
98,173430,4162,287,2019-01-07,H,False,R16,3,45105,AUS,5.0,,29,1253,,,19.887749,183.0,24020,USA,,Q,102.0,561.0,,,21.360712,211.0,6-4 7-6(5),,2,0,12,10,1,0,True,173430,0,93.0,3,1,60,33,29,19,11,0,0,17,3,76,47,37,14,11,6,7
99,172384,4134,294,2018-07-23,C,False,QF,3,5131,ESP,2.0,,17,1940,,,30.272417,183.0,6107,JPN,,,88.0,668.0,,,25.483915,,7-5 6-1,,2,0,13,6,0,0,True,172384,0,88.0,6,2,65,44,38,9,10,8,8,5,5,67,39,30,8,9,5,8
100,170993,4103,273,2018-02-19,H,True,R32,3,4180,LUX,6.0,,28,1535,,,34.784393,193.0,4659,UKR,,LL,118.0,498.0,,,32.120464,193.0,7-5 6-3,,2,0,13,8,0,0,True,170993,0,79.0,15,1,63,43,36,13,11,7,7,11,0,58,35,26,12,10,3,5
101,168664,4043,282,2017-04-24,C,False,R32,3,5131,ESP,6.0,,18,2145,,,29.026693,183.0,5515,GER,,,52.0,908.0,,,26.997946,193.0,6-1 6-3,,2,0,12,4,0,0,True,168664,0,87.0,2,2,64,37,24,12,8,5,7,0,3,60,23,12,14,8,4,10
102,168693,4044,283,2017-04-24,C,False,R32,3,5364,SVK,,,59,835,,,27.786448,190.0,9719,GER,,Q,132.0,434.0,,,21.859001,,6-2 6-3,,2,0,12,5,0,0,True,168693,0,72.0,1,2,49,27,18,15,8,2,3,4,1,62,42,20,10,9,5,10
103,162935,3910,40,2015-05-10,C,False,R32,3,3819,SUI,2.0,,2,8645,,,33.754963,185.0,4654,URU,,,24.0,1502.0,,,29.355236,180.0,7-6(3) 6-4,,2,0,12,10,1,0,True,162935,0,81.0,8,0,59,36,33,15,11,0,0,5,0,71,39,26,22,11,3,4
104,172507,4138,285,2018-07-30,H,False,R32,3,644,GER,1.0,,3,5665,,,21.275839,198.0,4291,TUN,,,64.0,884.0,,,34.5243,185.0,6-2 6-1,,2,0,12,3,0,0,True,172507,0,82.0,5,1,40,21,18,8,7,0,1,1,4,63,35,18,11,8,5,11
105,175172,4205,281,2019-07-29,H,False,R32,3,5601,SVK,,LL,137,393,,,28.958248,193.0,5166,FRA,,,66.0,861.0,,,31.080082,183.0,6-4 7-6(9),,2,0,12,10,1,0,True,175172,0,108.0,6,2,74,43,35,16,11,3,5,7,4,72,33,28,21,11,2,5
106,171714,4118,292,2018-05-07,C,False,R16,3,6219,AUT,5.0,,7,3545,,,24.673512,185.0,6418,CRO,,,35.0,1296.0,,,21.475702,188.0,2-6 7-6(5) 6-4,,2,1,14,16,1,0,True,171714,0,144.0,6,3,100,59,40,23,15,4,7,8,1,96,71,53,10,15,2,4
107,170183,4079,277,2017-10-09,H,False,R32,3,4677,SRB,,,54,895,,,31.660507,193.0,6219,AUT,5.0,,7.0,3925.0,,,24.098562,185.0,6-3 3-6 7-6(5),,2,1,15,15,1,0,True,170183,0,109.0,12,4,91,57,48,18,15,1,2,19,3,94,63,53,12,15,7,8
108,173593,4164,276,2019-02-04,C,False,R32,3,32067,ITA,,,113,495,,,23.737165,191.0,4664,ESP,,,82.0,668.0,,,33.03217,180.0,6-3 6-2,,2,0,12,5,0,0,True,173593,0,93.0,2,2,57,35,28,14,9,3,3,2,5,54,30,19,9,8,2,5
109,173312,4158,293,2018-12-31,H,False,R16,3,4541,FRA,,PR,239,200,,,33.70568,188.0,6107,JPN,,LL,77.0,691.0,,,25.92471,,7-6(5) 6-3,,2,0,12,9,1,0,True,173312,0,100.0,11,3,64,37,30,11,10,4,7,3,7,85,51,34,11,11,6,11
110,176731,4245,293,2020-08-24,H,False,R16,3,4920,SRB,1.0,,1,10220,,,33.25941,188.0,5801,USA,,WC,55.0,923.0,,,29.092403,188.0,6-2 6-4,,2,0,12,6,0,0,True,176731,0,88.0,2,4,55,31,26,15,9,4,4,7,3,73,42,32,10,9,6,9
111,165823,3978,293,2016-05-02,C,False,R16,3,4920,SRB,1.0,,1,15550,,,28.947296,188.0,5131,ESP,15.0,,17.0,2015.0,,,28.049282,183.0,6-2 6-1,,2,0,12,3,0,0,True,165823,0,68.0,1,0,43,27,24,7,7,0,0,1,0,50,31,13,9,8,3,8
112,169112,4054,275,2017-06-12,G,False,R32,3,5515,GER,,,53,883,,,27.132101,193.0,5034,SVK,,Q,109.0,499.0,,,29.607119,185.0,6-4 7-6(3),,2,0,12,10,1,0,True,169112,0,89.0,9,5,81,40,37,21,11,8,8,6,2,74,45,34,16,11,4,5
113,175274,4207,281,2019-08-12,H,False,R32,3,3819,SUI,3.0,,3,7460,,,38.009583,185.0,6214,ARG,,WC,55.0,940.0,,,25.990417,,6-3 6-4,,2,0,12,7,0,0,True,175274,0,61.0,9,0,53,35,27,15,10,1,1,3,3,49,31,24,9,9,2,4
114,167343,4010,296,2016-10-17,H,False,QF,3,6029,ARG,,,77,712,,,24.169746,170.0,4654,URU,4.0,,22.0,1700.0,,,30.792608,180.0,7-6(8) 6-3,,2,0,12,9,1,0,True,167343,0,103.0,3,3,84,52,38,11,10,4,6,6,2,79,48,31,13,11,5,9
115,172610,4140,278,2018-08-13,H,False,R32,3,5220,CRO,7.0,,7,4085,,,29.87269,198.0,5644,ROU,,Q,92.0,642.0,,,27.82204,193.0,6-7(4) 6-4 6-4,,2,1,18,14,0,1,True,172610,0,137.0,8,6,93,61,50,18,16,1,2,16,2,101,54,41,27,16,4,7
116,171316,4109,289,2018-03-19,H,False,R16,3,5216,ARG,5.0,,6,4155,,,29.483915,198.0,5922,SRB,22.0,,27.0,1539.0,,,26.056126,185.0,6-4 6-2,,2,0,12,6,0,0,True,171316,0,83.0,7,1,56,36,28,11,9,3,4,1,2,58,34,22,9,9,3,7
117,174016,4177,294,2019-03-18,H,False,QF,3,33214,CAN,20.0,,23,1550,,,19.92334,185.0,26010,USA,28.0,,34.0,1200.0,,,21.155373,188.0,6-7(5) 6-4 6-2,,2,1,18,12,0,1,True,174016,0,135.0,7,1,91,63,48,18,15,5,6,5,6,105,64,40,25,15,8,12
118,176628,4241,276,2020-02-17,C,False,R32,3,5934,ARG,,Q,116,466,,,27.942505,,44668,FRA,,,77.0,742.0,,,20.832306,178.0,1-6 7-6(1) 7-6(3),,2,1,13,18,2,0,True,176628,0,177.0,1,2,109,76,46,16,15,7,12,2,8,120,95,60,10,16,9,12
119,170508,4090,279,2018-01-08,H,False,R32,3,5438,USA,,,46,1055,,,28.041067,188.0,32266,USA,,LL,397.0,100.0,,,19.96167,,7-5 7-6(4),,2,0,13,11,1,0,True,170508,0,104.0,12,1,78,43,34,22,12,4,5,7,1,78,40,31,20,12,2,4
120,168440,4039,283,2017-03-20,H,False,R32,3,6387,AUS,12.0,,16,2425,,,21.897331,193.0,3333,CRO,17.0,,21.0,1840.0,,,38.056126,208.0,6-4 6-7(4) 7-6(2),,2,1,18,16,1,1,True,168440,0,146.0,14,2,95,61,56,23,17,1,1,19,7,118,74,59,22,17,8,9
121,162947,3910,52,2015-05-10,C,False,QF,3,3819,SUI,2.0,,2,8645,,,33.754963,185.0,4606,CZE,6.0,,5.0,5140.0,,,29.645449,196.0,6-3 6-3,,2,0,12,6,0,0,True,162947,0,67.0,2,0,48,29,25,10,9,3,4,3,2,46,32,19,7,9,1,5
122,166530,3992,290,2016-07-18,C,False,R16,3,4022,RUS,7.0,,66,788,,,34.06434,183.0,5792,BIH,,,139.0,418.0,,,25.01848,,7-5 5-7 6-3,,2,1,18,15,0,0,True,166530,0,127.0,7,6,97,61,46,18,17,3,6,7,3,109,68,50,15,16,10,14
123,168819,4048,274,2017-05-08,C,False,R32,3,4742,ESP,4.0,,5,4375,,,30.9295,185.0,4921,ITA,,,29.0,1235.0,,,29.957563,178.0,7-6(3) 3-6 6-4,,2,1,15,16,1,0,True,168819,0,177.0,5,5,122,77,52,22,15,12,16,3,3,111,76,50,15,16,7,11
124,169135,4054,300,2017-06-12,G,False,F,3,6284,FRA,4.0,,16,2365,,,23.29911,185.0,3852,ESP,,,33.0,1115.0,,,35.726215,188.0,4-6 7-6(5) 6-4,,2,1,16,16,1,0,True,169135,0,125.0,29,4,105,58,45,30,16,6,7,13,2,92,58,50,18,16,0,1
125,176701,4244,296,2020-02-24,C,False,QF,3,5938,ARG,,Q,297,139,,,27.945244,,6184,BOL,6.0,,94.0,638.0,,,26.691307,,3-6 7-6(5) 7-5,,2,1,16,17,1,0,True,176701,0,170.0,0,5,117,77,48,18,16,6,11,0,1,109,89,55,9,17,3,8
126,168023,4029,296,2017-02-13,C,False,QF,3,4122,ARG,,WC,77,668,,,34.028748,183.0,6315,BRA,,,84.0,645.0,,,22.707735,183.0,3-6 6-2 6-3,,2,1,15,11,0,0,True,168023,0,119.0,10,3,74,45,34,13,13,3,5,0,0,74,57,34,8,13,3,7
127,164606,3947,291,2016-01-04,H,False,R16,3,5220,CRO,3.0,,13,2405,,,27.266256,198.0,11176,KOR,,,51.0,817.0,,,19.627653,,7-5 7-6(3),,2,0,13,11,1,0,True,164606,0,106.0,18,3,77,44,37,16,12,4,6,5,2,79,50,36,15,12,6,9
128,173345,4159,287,2018-12-31,H,False,R16,3,4606,CZE,,WC,71,715,,,33.28679,196.0,4269,ESP,8.0,,28.0,1410.0,,,35.126625,188.0,4-6 6-3 7-5,,2,1,17,14,0,0,True,173345,0,133.0,3,2,89,59,44,15,16,2,5,9,3,113,75,50,16,15,10,14
129,173098,4150,291,2018-10-15,H,True,R16,3,4752,FRA,4.0,,28,1535,,,32.325806,185.0,6196,CZE,,,93.0,600.0,,,25.264887,198.0,6-3 4-6 6-3,,2,1,16,12,0,0,True,173098,0,129.0,11,1,74,49,38,15,14,1,3,5,3,97,62,42,15,14,6,10
130,171165,4108,228,2018-03-05,H,False,R128,3,9719,GER,,,73,734,,,22.721424,,3333,CRO,,,80.0,680.0,,,39.014374,208.0,6-7(13) 7-6(4) 6-3,,2,1,18,15,1,1,True,171165,0,137.0,20,2,112,62,54,38,17,2,2,25,7,103,70,61,22,16,3,4
131,176214,4230,284,2020-01-13,H,False,R32,3,5070,ESP,,,42,1130,,,31.989048,188.0,11415,AUS,,,65.0,843.0,,,25.733059,183.0,6-4 6-7(5) 6-3,,2,1,18,13,0,1,True,176214,0,156.0,4,4,107,67,50,21,16,6,7,9,1,86,58,44,14,15,3,6
132,164217,3935,12,2015-09-28,H,False,R32,3,4994,GER,,Q,248,191,,,28.101301,190.0,4329,USA,,,93.0,579.0,,,31.529089,193.0,7-6(2) 3-6 6-3,,2,1,15,15,1,0,True,164217,0,,11,3,98,70,53,14,15,6,8,3,0,93,64,44,17,15,2,4
133,162019,3887,27,2015-02-09,H,False,F,3,5442,JPN,1.0,,5,5205,,,25.114305,178.0,4728,RSA,2.0,,15.0,2125.0,,,28.731007,203.0,6-4 6-4,,2,0,12,8,0,0,True,162019,0,76.0,4,2,61,31,25,18,10,2,3,12,1,50,37,28,5,10,1,4
134,166586,3994,292,2016-07-18,C,False,R16,3,5793,ESP,6.0,,56,879,,,25.01848,188.0,4558,RUS,,,101.0,596.0,,,31.154005,188.0,6-4 6-2,,2,0,12,6,0,0,True,166586,0,65.0,7,0,43,30,26,6,9,0,1,2,6,57,30,21,10,9,0,4
135,162911,3910,16,2015-05-10,C,False,R64,3,4544,USA,16.0,,17,1855,,,30.0397,206.0,5303,POR,,,51.0,903.0,,,26.11362,185.0,7-5 6-3,,2,0,13,8,0,0,True,162911,0,71.0,13,1,61,45,35,10,11,1,1,2,3,50,23,17,18,10,0,2
136,162502,3900,21,2015-03-25,H,False,R128,3,5016,USA,,,42,1040,,,27.457905,198.0,3607,DOM,,,55.0,859.0,,,34.63655,173.0,6-4 6-3,,2,0,12,7,0,0,True,162502,0,79.0,16,4,55,29,27,15,10,1,1,2,1,64,49,31,8,9,6,8
137,161710,3880,11,2015-01-05,H,False,R32,3,4879,SLO,,Q,99,545,,,27.838467,188.0,4337,ARG,,,61.0,770.0,,,30.770704,185.0,7-6(3) 6-4,,2,0,12,10,1,0,True,161710,0,114.0,4,1,79,58,42,12,11,4,5,4,1,78,54,33,13,11,4,6
138,170432,4087,290,2018-01-01,H,False,R16,3,5231,UKR,,,38,1231,,,29.149897,180.0,4546,ARG,,,66.0,768.0,,,32.681725,188.0,6-1 6-2,,2,0,12,3,0,0,True,170432,0,64.0,9,2,51,33,25,10,7,4,4,2,2,49,28,15,7,8,2,7
139,169681,4069,281,2017-08-07,H,False,R32,3,644,GER,4.0,,8,3560,,,20.298426,198.0,4752,FRA,,,29.0,1390.0,,,31.137577,185.0,6-3 4-6 7-6(3),,2,1,16,15,1,0,True,169681,0,150.0,13,3,114,74,52,23,16,5,7,2,5,114,71,50,21,15,6,8
140,166615,3995,274,2016-07-18,H,False,R32,3,5324,FRA,4.0,,24,1596,,,27.195072,196.0,11549,USA,,Q,153.0,374.0,,,19.772758,,6-0 7-5,,2,0,13,5,0,0,True,166615,0,70.0,5,5,56,24,21,17,9,1,2,0,5,59,25,15,14,9,5,10
141,167497,4015,287,2016-10-31,H,False,R16,3,4606,CZE,7.0,,11,3060,,,31.12115,196.0,4467,FRA,,,23.0,1585.0,,,31.843943,183.0,6-4 6-3,,2,0,12,7,0,0,True,167497,0,68.0,12,0,48,29,25,12,10,0,1,0,2,55,32,20,10,9,0,3
142,175149,4204,275,2019-07-29,H,False,R32,3,5201,LAT,,,129,422,,,30.910336,190.0,5351,TPE,,Q,134.0,400.0,,,30.119097,,6-4 7-6(2),,2,0,12,10,1,0,True,175149,0,103.0,13,4,67,36,32,19,11,3,3,3,2,73,45,30,16,11,0,1
143,167244,4008,279,2016-10-03,H,False,R32,3,4337,ARG,,PR,89,650,,,32.514717,185.0,26006,USA,,,58.0,819.0,,,18.932238,193.0,7-6(2) 7-6(5),,2,0,12,12,2,0,True,167244,0,107.0,7,0,81,51,38,15,12,3,5,5,2,88,49,35,17,12,7,9
144,168636,4043,239,2017-04-24,C,False,R64,3,4716,ESP,,,65,736,,,31.033539,190.0,4291,TUN,,,67.0,726.0,,,33.25941,185.0,7-6(3) 6-3,,2,0,12,9,1,0,True,168636,0,105.0,1,1,63,45,31,10,10,6,8,2,1,74,44,27,10,11,6,10
145,165521,3970,282,2016-04-04,C,False,R32,3,26008,USA,,WC,200,262,,,18.882957,185.0,3893,ITA,8.0,,53.0,878.0,,,34.302532,183.0,6-2 6-3,,2,0,12,5,0,0,True,165521,0,62.0,1,0,53,34,25,11,9,3,4,2,1,49,26,16,10,8,1,5
146,167584,4019,270,2017-01-02,H,False,R32,3,4920,SRB,2.0,,2,11780,,,29.61807,188.0,5515,GER,,,63.0,758.0,,,26.691307,193.0,7-6(1) 6-3,,2,0,12,9,1,0,True,167584,0,86.0,4,4,55,39,33,6,10,3,5,9,1,74,41,26,14,11,5,9
147,170161,4079,250,2017-10-09,H,False,R64,3,4544,USA,12.0,,16,2470,,,32.454483,206.0,5571,SRB,,Q,73.0,707.0,,,27.277208,180.0,4-6 7-6(5) 7-6(6),,2,1,16,18,2,0,True,170161,0,145.0,29,2,104,72,60,17,17,0,1,15,1,107,81,64,18,17,4,4
148,175839,4221,282,2019-10-21,H,True,R32,3,5055,KAZ,,,57,971,,,31.819302,183.0,6418,CRO,8.0,,24.0,1540.0,,,22.932238,188.0,6-4 6-4,,2,0,12,8,0,0,True,175839,0,81.0,4,2,58,40,31,10,10,3,4,13,2,56,40,29,5,10,1,4
149,161944,3885,6,2015-02-02,C,False,R32,3,3893,ITA,5.0,,68,737,,,33.13347,183.0,4628,ESP,,,130.0,418.0,,,29.264887,,4-6 6-4 7-6(1),,2,1,16,16,1,0,True,161944,0,139.0,3,4,92,50,39,24,16,1,3,6,4,100,54,40,27,16,4,6
150,168704,4044,295,2017-04-24,C,False,QF,3,11485,SRB,,Q,184,294,,,21.894592,188.0,4269,ESP,4.0,,36.0,1120.0,,,33.44011,188.0,2-6 7-6(4) 6-2,,2,1,14,14,1,0,True,168704,0,151.0,2,0,101,64,44,15,14,9,14,6,2,111,93,53,9,14,12,17
151,170204,4079,298,2017-10-09,H,False,SF,3,3819,SUI,2.0,,2,7505,,,36.169746,185.0,5216,ARG,16.0,,23.0,1865.0,,,29.043121,198.0,3-6 6-3 6-3,,2,1,15,12,0,0,True,170204,0,117.0,7,0,64,46,40,10,13,0,1,12,1,111,74,48,19,14,7,10
152,169567,4066,296,2017-07-31,C,False,QF,3,5303,POR,,,62,785,,,28.336756,185.0,5577,AUT,,WC,150.0,375.0,,,27.049965,,2-6 6-1 6-3,,2,1,14,10,0,0,True,169567,0,113.0,11,1,89,44,34,18,12,9,12,4,2,83,53,29,16,12,5,10
153,169775,4071,273,2017-08-21,H,False,R32,3,4546,ARG,,,58,821,,,32.31759,188.0,4269,ESP,8.0,,42.0,1080.0,,,33.765915,188.0,3-6 7-5 6-4,,2,1,16,15,0,0,True,169775,0,125.0,1,7,90,49,37,17,16,2,6,5,4,82,45,32,20,15,1,5
154,167122,4003,300,2016-09-19,H,False,F,3,6284,FRA,3.0,,18,1831,,,22.570843,185.0,6219,AUT,1.0,,10.0,3295.0,,,23.04449,185.0,7-6(5) 6-2,,2,0,12,8,1,0,True,167122,0,78.0,10,0,59,33,27,19,10,1,1,6,1,67,39,30,13,10,5,7
155,169391,4060,286,2017-07-17,C,False,R16,3,5070,ESP,2.0,,24,1725,,,29.497604,188.0,6315,BRA,,,103.0,524.0,,,23.129364,183.0,3-6 6-4 6-3,,2,1,15,13,0,0,True,169391,0,129.0,3,3,87,47,32,24,14,6,8,6,3,89,59,43,13,14,2,5
156,164532,3945,9,2015-11-02,H,False,R64,3,5231,UKR,,,37,1110,,,26.984257,180.0,6196,CZE,,,39.0,1092.0,,,22.313484,198.0,6-3 7-6(6),,2,0,12,9,1,0,True,164532,0,,9,2,60,35,29,12,10,1,2,4,5,73,38,26,16,11,4,7
157,166631,3995,290,2016-07-18,H,False,R16,3,6044,USA,6.0,,26,1495,,,23.813826,185.0,5543,GBR,,,82.0,695.0,,,26.154688,175.0,6-1 7-5,,2,0,13,6,0,0,True,166631,0,75.0,5,3,56,25,23,19,10,1,1,7,2,70,42,26,14,9,4,7
158,162207,3894,10,2015-02-23,C,False,R32,3,4596,ESP,,,89,575,,,29.508556,183.0,4664,ESP,7.0,,67.0,760.0,,,29.084188,180.0,6-3 3-6 6-2,,2,1,15,11,0,0,True,162207,0,95.0,5,2,63,42,32,15,13,1,3,1,3,83,64,39,9,13,3,7
159,167574,4018,291,2017-01-02,H,False,R16,3,5070,ESP,3.0,,27,1435,,,28.960985,188.0,4326,BEL,,,86.0,658.0,,,32.807667,178.0,6-2 6-0,,2,0,12,2,0,0,True,167574,0,63.0,1,3,53,33,23,12,7,3,3,0,1,43,34,15,3,7,4,9
160,172429,4136,279,2018-07-30,H,False,R32,3,11553,USA,,,121,469,,,20.550308,,23847,USA,,WC,195.0,296.0,,,22.069815,,6-3 4-6 6-1,,2,1,16,10,0,0,True,172429,0,92.0,4,5,68,44,38,13,13,1,2,5,5,64,32,27,14,13,2,6
161,164660,3949,287,2016-01-04,H,False,R16,3,5709,RUS,,,79,663,,,24.86516,185.0,5564,LTU,,,85.0,641.0,,,25.538671,175.0,7-6(6) 6-1,,2,0,12,7,1,0,True,164660,0,85.0,4,4,72,41,25,17,10,1,4,4,2,70,38,21,12,9,5,10
162,162673,3903,43,2015-04-12,C,False,R16,3,4742,ESP,3.0,,5,5255,,,28.859686,185.0,4544,USA,15.0,,19.0,1720.0,,,29.96304,206.0,7-6(6) 4-6 6-3,,2,1,16,15,1,0,True,162673,0,140.0,7,0,90,66,51,18,16,2,3,12,1,102,62,47,19,15,4,5
163,170771,4095,9005,2018-02-03,H,False,RR,3,6236,MEX,,,951,12,,,24.314854,,45442,PUR,,,,,,,,,7-5 6-2,,2,0,13,7,0,0,True,170771,0,74.0,5,2,54,27,20,17,10,1,3,0,2,64,50,24,9,10,4,9
164,171598,4115,284,2018-04-30,C,False,R32,3,26577,GRE,,,44,1106,,,19.715263,193.0,4664,ESP,,PR,132.0,425.0,,,32.26557,180.0,7-6(2) 6-3,,2,0,12,9,1,0,True,171598,0,107.0,4,3,82,48,34,18,10,6,7,2,0,64,39,24,13,11,1,4
165,171197,4108,265,2018-03-05,H,False,R64,3,4606,CZE,12.0,,15,2275,,,32.462696,196.0,9719,GER,,,73.0,734.0,,,22.721424,,6-1 6-4,,2,0,12,5,0,0,True,171197,0,71.0,7,2,58,33,29,11,9,2,3,2,3,45,17,12,11,8,3,7
166,170502,4090,272,2018-01-08,H,False,R32,3,11547,RUS,,,48,1030,,,21.634497,198.0,5209,JPN,,,41.0,1200.0,,,29.305954,173.0,6-1 3-6 6-4,,2,1,15,11,0,0,True,170502,0,100.0,8,3,82,49,39,17,13,7,8,3,3,77,48,36,13,13,4,7
167,171823,4121,292,2018-05-21,C,False,R16,3,4198,ESP,,,71,820,,,34.962353,188.0,23754,FRA,,,127.0,445.0,,,23.310062,,7-6(4) 6-3,,2,0,12,9,1,0,True,171823,0,87.0,3,1,57,39,33,13,10,3,3,3,3,67,50,33,8,11,1,3
168,175503,4210,279,2019-09-16,H,True,R32,3,25959,FRA,,WC,109,521,,,23.865845,,5636,GER,,PR,222.0,217.0,,,28.936344,183.0,6-2 6-3,,2,0,12,5,0,0,True,175503,0,71.0,1,2,53,38,29,9,9,2,2,4,0,51,35,23,7,8,2,5
169,175049,4201,292,2019-07-22,C,False,R16,3,5303,POR,5.0,,49,965,,,30.310745,185.0,26040,ITA,,Q,265.0,161.0,,,21.434633,,6-4 6-4,,2,0,12,8,0,0,True,175049,0,92.0,1,1,65,42,34,11,10,2,2,3,3,64,38,26,13,10,4,6
170,171768,4119,291,2018-05-14,C,False,R16,3,5442,JPN,,,24,1665,,,28.372347,178.0,4259,GER,,,28.0,1530.0,,,34.576317,178.0,6-1 6-2,,2,0,12,3,0,0,True,171768,0,63.0,1,1,47,28,20,15,8,2,2,2,2,40,23,12,7,7,3,7
171,172500,4138,278,2018-07-30,H,False,R32,3,5888,AUS,,PR,654,38,,,26.52156,183.0,6172,AUS,,LL,105.0,528.0,,,25.196442,,1-6 6-2 7-6(5),,2,1,13,14,1,0,True,172500,0,130.0,9,6,89,44,32,17,14,2,8,8,14,95,51,35,17,13,1,6
172,163758,3928,7,2015-08-03,H,False,R64,3,5438,USA,,,55,835,,,25.607119,188.0,5034,SVK,,,117.0,470.0,,,27.748117,185.0,7-5 6-3,,2,0,13,8,0,0,True,163758,0,,19,1,52,33,30,14,11,0,0,9,1,68,42,30,11,10,2,4
173,173809,4172,286,2019-02-18,C,False,R16,3,44824,CAN,,WC,104,540,,,18.529774,193.0,6412,CHI,,,91.0,623.0,,,22.721424,185.0,7-5 6-4,,2,0,13,9,0,0,True,173809,0,106.0,6,1,68,46,35,8,11,3,6,3,6,80,46,31,10,11,9,14
174,170962,4102,272,2018-02-19,H,False,R32,3,5009,CRO,,Q,303,161,,,30.417522,193.0,22171,KAZ,,Q,131.0,446.0,,,20.676249,196.0,6-2 7-5,,2,0,13,7,0,0,True,170962,0,87.0,4,2,68,38,26,15,10,2,4,2,6,60,36,24,7,10,3,8
175,164998,3958,278,2016-02-08,H,False,R32,3,5131,ESP,6.0,,17,1935,,,27.819302,183.0,5303,POR,,,33.0,1146.0,,,26.861053,185.0,7-6(4) 1-6 6-3,,2,1,13,15,1,0,True,164998,0,128.0,3,1,89,63,44,12,14,3,6,4,1,102,62,41,23,14,8,10
176,172922,4145,286,2018-09-24,H,False,R16,3,44824,CAN,,LL,147,402,,,18.12731,193.0,11176,KOR,2.0,,23.0,1630.0,,,22.349075,,7-6(2) 5-7 6-4,,2,1,17,17,1,0,True,172922,0,156.0,11,6,104,69,50,20,17,5,8,6,0,120,79,51,23,17,7,10
177,174000,4176,192,2019-03-04,H,False,R128,3,4526,SUI,,,40,1130,,,33.932922,183.0,5543,GBR,,Q,100.0,591.0,,,28.780287,175.0,6-7(4) 6-3 6-3,,2,1,18,12,0,1,True,174000,0,128.0,8,0,90,53,44,18,15,7,9,1,1,85,53,33,21,15,6,11
178,176428,4234,277,2020-02-03,H,True,R32,3,3852,ESP,,,55,933,,,38.37098,188.0,44829,FRA,8.0,,43.0,1121.0,,,21.607119,188.0,6-4 6-1,,2,0,12,5,0,0,True,176428,0,69.0,6,2,45,24,22,12,8,2,2,9,2,49,31,19,8,9,3,7
