"(0.5, 0.7)","{'Match Outcome': [0.012152521307462458, 0.9878474786925375], 'Match Score': [0.004230030576772971, 0.007922490730689503, 0.874152484134296, 0.11369499455824138], 'Number of Games': [0.01235961343559875, 0.04424575747611504, 0.08814476713020276, 0.12644976017419446, 0.14840035214216576, 0.1313274839031717, 0.10306951718778982, 0.08019231853423384, 0.06172931361955337, 0.043871287889901585, 0.039800685071872836, 0.024694970025489465, 0.018621844348964176, 0.019905204986844418, 0.015616621895096555, 0.01175878336861292, 0.009561933483188668, 0.007321874377348143, 0.005087156989981134, 0.0032932756804784358, 0.0020800303652211164, 0.0011459086396128728, 0.0006972216591990681, 0.0003963702500457712, 0.00012249720328432243, 5.553705871073085e-05, 4.0209203538286175e-05, 9.70389958396485e-06], 'Set Score': [0.0007186214451439677, 0.0031270326740533406, 0.007329937094605623, 0.014348383516218822, 0.021449409368497308, 0.009181417367928619, 0.008888184649872706, 0.1179081049515183, 0.20928949976968564, 0.2255624075351011, 0.17540275076993406, 0.12235888633341675, 0.0502642768686063, 0.03417108765541738]}"

"(0.5, 0.72)","{'Match Outcome': [0.008417923599349652, 0.9915820764006504], 'Match Score': [0.0029068173067238134, 0.005511106292625848, 0.895076777392154, 0.09650529900849635], 'Number of Games': [0.01517803775120359, 0.05224080264663617, 0.10008364922413503, 0.13789187645568501, 0.1553406050797262, 0.1319867606080749, 0.10015424035994004, 0.07607971338000241, 0.05750944524316178, 0.040234919091873524, 0.035354196768298506, 0.021599084417311586, 0.016130264456496134, 0.016589019684367143, 0.01262313581341637, 0.009256688649225023, 0.007321388006655832, 0.005441835888059032, 0.003663860069296015, 0.0023021075666726895, 0.0014147789399532402, 0.0007644949540206257, 0.0004537133108662798, 0.0002478255373866935, 7.451892835856815e-05, 3.3894615297836795e-05, 2.3644511172653972e-05, 5.498042707263865e-06], 'Set Score': [0.0005737078326229743, 0.0025432458583300546, 0.006034433029481271, 0.012042552547128401, 0.018212154931214322, 0.0076369274257918575, 0.006875628254331136, 0.12944109566788245, 0.22127932991113913, 0.23002692796142746, 0.17209558642775308, 0.11584207745317433, 0.04649235817901014, 0.030903974520713508]}"

"(0.5, 0.74)","{'Match Outcome': [0.0060502971930178305, 0.9939497028069822], 'Match Score': [0.0020767027359932444, 0.0039735944570245966, 0.9109347210288118, 0.08301498177817032], 'Number of Games': [0.017975135961623406, 0.05980372923964123, 0.1107787876635901, 0.14740214548330538, 0.16028587019925614, 0.13148162553617443, 0.09692037181975086, 0.07211163050564376, 0.05362933714070779, 0.03696666003119287, 0.03158130956419575, 0.018999952867928924, 0.014034922906495906, 0.013963602305113293, 0.010341866802228056, 0.0074086643005790605, 0.00571912778230739, 0.004140875423040784, 0.002712079100520617, 0.00166032724188865, 0.0009964532281201862, 0.0005292059644622673, 0.00030714019719012574, 0.0001619997559119204, 4.7566415415793946e-05, 2.168392466208308e-05, 1.463578647940087e-05, 3.2928525739478782e-06], 'Set Score': [0.0004715147532910789, 0.002123331836231455, 0.00508738830531325, 0.01032024698175139, 0.015751684908519244, 0.006484085083239095, 0.00533588526692646, 0.13984700824811197, 0.23136768148328865, 0.23308665267326764, 0.16860636341020185, 0.11003013917336879, 0.04324186363890832, 0.02824615423758077]}"

"(0.5, 0.76)","{'Match Outcome': [0.0045309208454172535, 0.9954690791545827], 'Match Score': [0.001548144596703223, 0.002982776248714042, 0.9228548834237255, 0.07261419573085726], 'Number of Games': [0.0206106810750724, 0.06663733873214935, 0.11998872566905917, 0.15504329408872955, 0.16364512211806168, 0.13031530728867954, 0.09375163771033998, 0.06854050750462502, 0.0502546830445293, 0.034172993895026885, 0.028495178439341365, 0.016893649505050932, 0.012340959387084524, 0.011942626168342081, 0.008641008627841045, 0.006066758115513322, 0.004587305387867098, 0.003247645261385457, 0.002077595843324479, 0.0012441553570660389, 0.0007318756284748817, 0.0003828975828695976, 0.00021796036503116657, 0.00011159450462417605, 3.2114938359349666e-05, 1.4661151147084543e-05, 9.61898509367588e-06, 2.103625310963867e-06], 'Set Score': [0.000399187794847995, 0.0018212844605732105, 0.004397086643026453, 0.00904269327154955, 0.013900444304857899, 0.0056307577626052395, 0.004157939721954085, 0.1489252327932556, 0.23963657527466564, 0.23509485595330853, 0.16525458537547114, 0.10505447361797239, 0.040535379813913995, 0.02614950321199826]}"

"(0.5, 0.78)","{'Match Outcome': [0.003541628482830907, 0.9964583715171691], 'Match Score': [0.0012059860580486072, 0.002335642424782273, 0.9317509936074927, 0.06470737790967646], 'Number of Games': [0.022972550797501063, 0.0725475193983663, 0.12763283903732825, 0.1610037758642855, 0.16583287735672908, 0.12888360801578086, 0.09089576081195765, 0.06549793290325144, 0.0474496437603033, 0.03188072873030139, 0.02604657915422886, 0.015234797929151792, 0.011012342438733013, 0.010419469830635169, 0.007392410977746758, 0.005103034938699798, 0.0037930566835518136, 0.0026357356689402857, 0.0016536324578082689, 0.0009724354089086943, 0.0005626987056965014, 0.0002907010782954529, 0.00016280708315366654, 8.133542297044231e-05, 2.3024702865608877e-05, 1.0520090887219442e-05, 6.74095502285333e-06, 1.4397968991756095e-06], 'Set Score': [0.0003479327384414845, 0.0016044298907710822, 0.0038961880359580227, 0.008102610377338039, 0.012522601856161684, 0.005004598959017669, 0.0032516030973187286, 0.1565755289947726, 0.24623809628621748, 0.23635753337025509, 0.16225071040798786, 0.1009488675858354, 0.03835157442588983, 0.02454772397403503]}"

"(0.5, 0.8)","{'Match Outcome': [0.0028882194941157887, 0.9971117805058842], 'Match Score': [0.0009809677796982488, 0.0019072517144175462, 0.9383397397771742, 0.05877204072871006], 'Number of Games': [0.024987170057369855, 0.07744402079490793, 0.13375431357808432, 0.16552928007709028, 0.16720892011132224, 0.12746032437201776, 0.088483829542203, 0.06302496525735123, 0.04520938344315693, 0.03006625628091652, 0.024156240047891936, 0.013960217574118533, 0.009995746161371184, 0.009291270653141524, 0.006486971616489456, 0.004416502397025563, 0.003237980250549712, 0.0022165545083228503, 0.0013691175233466833, 0.0007935235801987812, 0.00045318955949529737, 0.00023174693322506495, 0.0001280887000254294, 6.274722484625364e-05, 1.7531788556203752e-05, 8.013838490993646e-06, 5.038279659939855e-06, 1.055848824641842e-06], 'Set Score': [0.00031171002543797186, 0.0014495962081019465, 0.0035355529003209974, 0.007418311438777729, 0.011510652440433086, 0.004550146097797418, 0.0025468912297050296, 0.16279232889091141, 0.25136500407978374, 0.23711877488252478, 0.15970983098274938, 0.09767936066598408, 0.036643032440282414, 0.023368807717189886]}"

"(0.5, 0.8200000000000001)","{'Match Outcome': [0.0024516074507958704, 0.9975483925492041], 'Match Score': [0.000831085360790619, 0.0016205220900052495, 0.9431735254820189, 0.05437486706718521], 'Number of Games': [0.026621977730186576, 0.08132724519005237, 0.13848046891630938, 0.16887490574977326, 0.16805369135781836, 0.12620911113144856, 0.0865591770898868, 0.06110216258887605, 0.04348765399918558, 0.028678563539818812, 0.02273574872631661, 0.013003616158726588, 0.009235053905488084, 0.008469318840184453, 0.005838149567529055, 0.003931403240223112, 0.002851858646152236, 0.0019296926269151717, 0.001177639733668798, 0.0006749480618903608, 0.0003815974657082601, 0.000193588216145036, 0.00010590235006200937, 5.1098814033031376e-05, 1.4134424776230514e-05, 6.46209993675627e-06, 4.003189165564134e-06, 8.266397230507591e-07], 'Set Score': [0.0002863312631171592, 0.0013402582678030707, 0.0032792573906834455, 0.006927901314641425, 0.010780460800352977, 0.0042253384465733125, 0.0019913135690052667, 0.16765033177979577, 0.25522742425336364, 0.2375597457248625, 0.157671292234209, 0.09516922815793781, 0.03534914779172525, 0.0225419690059293]}"

"(0.5, 0.8400000000000001)","{'Match Outcome': [0.0021578350217312595, 0.9978421649782687], 'Match Score': [0.000730471049064025, 0.0014273639726672443, 0.9466755240835482, 0.05116664089472054], 'Number of Games': [0.027881313186678205, 0.08426758687220323, 0.14198819827469666, 0.17127796618244515, 0.16856777587342506, 0.1252068645136976, 0.08510556736007296, 0.059673847232422104, 0.04221675352885913, 0.027654752404159613, 0.021699064025345403, 0.012303139352027743, 0.008678517465936692, 0.007881368383571973, 0.005379775421613797, 0.003592337734342839, 0.0025854070120874856, 0.0017343532893437212, 0.0010489949079858065, 0.0005962505295864774, 0.00033459427017894363, 0.00016873521170677642, 9.159916186244355e-05, 4.37038132286025e-05, 1.199950943648906e-05, 5.486328762618236e-06, 3.3615854149443786e-06, 6.8656890754942e-07], 'Set Score': [0.0002688444545569246, 0.0012644790323518523, 0.003100783817143588, 0.006584271490011397, 0.010266216918351143, 0.003998263383477502, 0.001546574687119461, 0.17128499589230062, 0.258036479916313, 0.23780617921136515, 0.15611943812381354, 0.09331799065325842, 0.03440462540459781, 0.022000857015339763]}"

"(0.5, 0.86)","{'Match Outcome': [0.0019600473837261116, 0.9980399526162739], 'Match Score': [0.0006628437118432853, 0.0012972036718828257, 0.949170823205683, 0.04886912941059089], 'Number of Games': [0.028798113951675832, 0.08638264474133518, 0.14447725537319803, 0.17294639579091695, 0.1688842222488727, 0.124469122244055, 0.08407043205746402, 0.05866565765039956, 0.041320588363491784, 0.026929404519791002, 0.02096776897895566, 0.011804332451390464, 0.008281349771102047, 0.0074701376943609, 0.0050619777954728825, 0.0033590732893204675, 0.002404050166276989, 0.0016028533127630498, 0.0009633361678279398, 0.0005443610206921993, 0.0003038680017601397, 0.0001525925108789878, 8.238408179827654e-05, 3.8996250811550494e-05, 1.0651110631281781e-05, 4.86978471177037e-06, 2.9606733651100636e-06, 5.999966801970438e-07], 'Set Score': [0.00025712135496931443, 0.0012134643308998817, 0.002980226752162979, 0.006351124032695966, 0.00991603735341092, 0.0038444672939036578, 0.001185442717031465, 0.17387133812614256, 0.2599939069337122, 0.23793984071263538, 0.15500261757017442, 0.0920150425577317, 0.03374471964026003, 0.021684650624269507]}"

"(0.5, 0.88)","{'Match Outcome': [0.0018277589882657525, 0.9981722410117343], 'Match Score': [0.0006176653177062641, 0.0012100936705594799, 0.9509113804297947, 0.047260860581939575], 'Number of Games': [0.029423927631497017, 0.08781586428278633, 0.1461510654986889, 0.1740566513321807, 0.16908535198249874, 0.12397264547212686, 0.08338237401086884, 0.057996465815639234, 0.040722702825315094, 0.026439775556994914, 0.02047280751276608, 0.011460652095666785, 0.008005975399433082, 0.007190574175356137, 0.0048471296937428274, 0.0032021927774723152, 0.002283235697289542, 0.0015160911614409956, 0.000907346397121447, 0.0005107219146110752, 0.000284089561916881, 0.00014225655190951465, 7.652295681239705e-05, 3.603061565454825e-05, 9.806896024458759e-06, 4.4836837503870725e-06, 2.7117923686580598e-06, 5.467080663206491e-07], 'Set Score': [0.0002495846515928487, 0.0011805745406085948, 0.002902319460700588, 0.006200008437648862, 0.009688491658067759, 0.0037449074185809442, 0.0008890689901320376, 0.17560372088111878, 0.2612859283975115, 0.2380106207838937, 0.15424910154401542, 0.09114911268238154, 0.033308339523884845, 0.021538221029862577]}"

"(0.5, 0.9)","{'Match Outcome': [0.0017404917265130377, 0.998259508273487], 'Match Score': [0.0005878867280683476, 0.001152604998444696, 0.9520945830656006, 0.04616492520788645], 'Number of Games': [0.0298192391721075, 0.08871852192876954, 0.14720347487495508, 0.17475603034933426, 0.1692189639071908, 0.12367339081382285, 0.08296367213808668, 0.0575862345018317, 0.040351096636974004, 0.026128537987924423, 0.020154608894251663, 0.011232952404143064, 0.007821352385404715, 0.007007173399055725, 0.004706557532649057, 0.0030998549634906935, 0.0022051662713124423, 0.001460549779096758, 0.0008718219399117099, 0.000489540977255477, 0.0002717162514215287, 0.0001358216604551619, 7.289572271246534e-05, 3.4210505597543805e-05, 9.291487332620852e-06, 4.247934871619276e-06, 2.5609442674101203e-06, 5.146357733675028e-07], 'Set Score': [0.00024503172471192805, 0.0011606707894311983, 0.0028550983087363194, 0.006108246364540634, 0.00955008113152665, 0.0036844981312146724, 0.0006447964870784342, 0.1766783517967433, 0.2620796815819663, 0.23804720337727833, 0.15377955069540336, 0.0906147731047795, 0.033039905044183256, 0.021512111462406024]}"

"(0.52, 0.5)","{'Match Outcome': [0.6061409709476828, 0.3938590290523172], 'Match Score': [0.32611059723821106, 0.28003037370947154, 0.18398871715926676, 0.20987031189305064], 'Number of Games': [0.0005360511858195987, 0.003171749726274426, 0.010169209408649607, 0.02344141560513037, 0.04347746042854559, 0.0608646322737011, 0.06972956229008637, 0.07058847510763441, 0.0635568290687249, 0.04996271595612149, 0.06333467069109645, 0.04271117075435659, 0.029639293834574344, 0.04843292240068642, 0.05157926788920947, 0.051332106114670165, 0.055147894682625855, 0.05572469925323735, 0.05215413583527529, 0.04557148347522579, 0.038188896508428105, 0.02465633475626524, 0.01839948221217311, 0.01532385154374053, 0.0061589390025132, 0.002643685147713529, 0.0026305629124794014, 0.0008725019350414257], 'Set Score': [0.020931692505954624, 0.05981658298968808, 0.0990359927586729, 0.12598038278989912, 0.13396936606127788, 0.06698055000105028, 0.0644354488207006, 0.011488997510238607, 0.036085208673217864, 0.06660055427037996, 0.09282206262898399, 0.1102275448859719, 0.05484133136065644, 0.05678428474330785]}"

"(0.52, 0.52)","{'Match Outcome': [0.5000000000000003, 0.4999999999999996], 'Match Score': [0.24999999999999925, 0.25000000000000067, 0.249999999999999, 0.2500000000000012], 'Number of Games': [0.0004880390442006104, 0.0029287185966893445, 0.00951924363085953, 0.02221326401272943, 0.04165231512913976, 0.05895784058014412, 0.06816024323875504, 0.06935206105189202, 0.06265670190574059, 0.04927900749749214, 0.06290801250651357, 0.04248054208518738, 0.02932191379610839, 0.04836462261487913, 0.05185783502508356, 0.05196095770861995, 0.056145522578109015, 0.05701385442546644, 0.05366327374403443, 0.04715842518979962, 0.039746187403923265, 0.02572877982221595, 0.019252085886276988, 0.016147810202736472, 0.0065214929690048645, 0.0027945974130966643, 0.0027949106470619473, 0.0009317412942397474], 'Set Score': [0.01562174913847542, 0.04713581896163348, 0.08176392691145339, 0.10999345774196512, 0.12243342995987622, 0.06152154079686182, 0.061530076489734686, 0.015621749138475432, 0.04660767717873276, 0.082292068694354, 0.10876087745218387, 0.12366601024965734, 0.0615215407968619, 0.06153007648973467]}"

"(0.52, 0.54)","{'Match Outcome': [0.39550834879725344, 0.6044916512027465], 'Match Score': [0.18479430356476537, 0.21071404523248816, 0.3250401442660672, 0.27945150693667936], 'Number of Games': [0.0005341646074258418, 0.003155087652322159, 0.010131170418091489, 0.023374410144555165, 0.04338868411267788, 0.060783560811176314, 0.0697304702587872, 0.07052181954781592, 0.06360107830876727, 0.049937640417600494, 0.0633206054053718, 0.04272789666945111, 0.029604167732256492, 0.04840865117694451, 0.05157226184888044, 0.051342510989250634, 0.055179571604079165, 0.05575988570208006, 0.052221512655211653, 0.04562694430093915, 0.038251122108570956, 0.024708264233187213, 0.018426423199413965, 0.015356478803902812, 0.0061761177142494765, 0.0026484352159087364, 0.0026363145964392863, 0.0008747497646428907], 'Set Score': [0.011540439062437187, 0.036656434704933676, 0.0663965781809873, 0.09416955917149372, 0.10935142227351714, 0.05494844784357522, 0.056815234786170406, 0.020830839110348127, 0.05896135217435371, 0.09938382573501871, 0.12440307011007709, 0.13515252103883513, 0.0669037170589472, 0.06448655874930542]}"

"(0.52, 0.56)","{'Match Outcome': [0.3002895702425523, 0.6997104297574477], 'Match Score': [0.1321026101553457, 0.16818696008720696, 0.4051841536190001, 0.2945262761384472], 'Number of Games': [0.0006834395672350866, 0.0038767843936365377, 0.01203260422228045, 0.026895180270365967, 0.04852105222501619, 0.06602993129684062, 0.07405507851321472, 0.07371092027019988, 0.06603907536740634, 0.05165764192227702, 0.06426195004180825, 0.043244955598092154, 0.030311143071601085, 0.04835696910173919, 0.05059817677912438, 0.04948016079622359, 0.05236910282116524, 0.05219412068199659, 0.04816842017385794, 0.04141311555304522, 0.03419129996910088, 0.021941267263894955, 0.01621672070792149, 0.013264003967611578, 0.005268569868215134, 0.0022657755776910216, 0.002224529004758289, 0.0007280109736802759], 'Set Score': [0.00846646233495973, 0.028219314716758738, 0.05318069170654853, 0.07926155961666743, 0.09567174380371464, 0.047851159135750276, 0.05081148506682749, 0.027203536785936597, 0.07299214236173099, 0.11728483732568472, 0.13893561019480638, 0.1440054753692422, 0.07061012292482215, 0.06550585865655022]}"

