"(0.44, 0.42)","{'Match Score': [0.319918, 0.277921, 0.188692, 0.213469]}"
"(0.44, 0.44)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.44, 0.46)","{'Match Score': [0.186379, 0.211841, 0.322946, 0.278834]}"
"(0.44, 0.48)","{'Match Score': [0.132103, 0.168187, 0.405184, 0.294526]}"
"(0.44, 0.5)","{'Match Score': [0.088838, 0.124725, 0.492723, 0.293713]}"
"(0.44, 0.52)","{'Match Score': [0.056672, 0.086096, 0.580554, 0.276678]}"
"(0.44, 0.54)","{'Match Score': [0.034359, 0.05589, 0.663635, 0.246116]}"
"(0.44, 0.56)","{'Match Score': [0.019882, 0.034157, 0.737877, 0.208085]}"
"(0.44, 0.58)","{'Match Score': [0.011053, 0.019816, 0.800786, 0.168345]}"
"(0.44, 0.6)","{'Match Score': [0.005957, 0.011033, 0.851593, 0.131417]}"
"(0.44, 0.62)","{'Match Score': [0.003147, 0.005973, 0.890951, 0.099929]}"
"(0.44, 0.64)","{'Match Score': [0.00165, 0.003168, 0.9204, 0.074782]}"
"(0.44, 0.66)","{'Match Score': [0.000871, 0.001692, 0.941843, 0.055594]}"
"(0.44, 0.68)","{'Match Score': [0.000469, 0.000919, 0.957149, 0.041463]}"
"(0.44, 0.7)","{'Match Score': [0.000261, 0.000515, 0.967932, 0.031292]}"
"(0.44, 0.72)","{'Match Score': [0.000152, 0.000301, 0.975474, 0.024072]}"
"(0.44, 0.74)","{'Match Score': [9.4e-05, 0.000186, 0.980736, 0.018984]}"
"(0.44, 0.76)","{'Match Score': [6.1e-05, 0.000122, 0.984409, 0.015408]}"
"(0.44, 0.78)","{'Match Score': [4.3e-05, 8.5e-05, 0.986976, 0.012896]}"
"(0.44, 0.8)","{'Match Score': [3.2e-05, 6.3e-05, 0.98877, 0.011135]}"
"(0.46, 0.4)","{'Match Score': [0.475954, 0.295158, 0.096166, 0.132722]}"
"(0.46, 0.42)","{'Match Score': [0.399681, 0.293982, 0.135274, 0.171062]}"
"(0.46, 0.44)","{'Match Score': [0.322946, 0.278834, 0.186379, 0.211841]}"
"(0.46, 0.46)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.46, 0.48)","{'Match Score': [0.184794, 0.210714, 0.32504, 0.279452]}"
"(0.46, 0.5)","{'Match Score': [0.130172, 0.166416, 0.408585, 0.294827]}"
"(0.46, 0.52)","{'Match Score': [0.087364, 0.122898, 0.496216, 0.293522]}"
"(0.46, 0.54)","{'Match Score': [0.055966, 0.085451, 0.582825, 0.275758]}"
"(0.46, 0.56)","{'Match Score': [0.034359, 0.056075, 0.663635, 0.245931]}"
"(0.46, 0.58)","{'Match Score': [0.020344, 0.035007, 0.735078, 0.20957]}"
"(0.46, 0.6)","{'Match Score': [0.011716, 0.020899, 0.795232, 0.172152]}"
"(0.46, 0.62)","{'Match Score': [0.006631, 0.012186, 0.843768, 0.137415]}"
"(0.46, 0.64)","{'Match Score': [0.003732, 0.007011, 0.881556, 0.107702]}"
"(0.46, 0.66)","{'Match Score': [0.002114, 0.004037, 0.910149, 0.0837]}"
"(0.46, 0.68)","{'Match Score': [0.001221, 0.00236, 0.931325, 0.065094]}"
"(0.46, 0.7)","{'Match Score': [0.000728, 0.001418, 0.946775, 0.051079]}"
"(0.46, 0.72)","{'Match Score': [0.000452, 0.000886, 0.957942, 0.04072]}"
"(0.46, 0.74)","{'Match Score': [0.000295, 0.000581, 0.965971, 0.033154]}"
"(0.46, 0.76)","{'Match Score': [0.000203, 0.000401, 0.971728, 0.027668]}"
"(0.46, 0.78)","{'Match Score': [0.000148, 0.000293, 0.975849, 0.02371]}"
"(0.46, 0.8)","{'Match Score': [0.000114, 0.000226, 0.978792, 0.020869]}"
"(0.48, 0.4)","{'Match Score': [0.562842, 0.281139, 0.062386, 0.093633]}"
"(0.48, 0.42)","{'Match Score': [0.485877, 0.294376, 0.091779, 0.127967]}"
"(0.48, 0.44)","{'Match Score': [0.405184, 0.294526, 0.132103, 0.168187]}"
"(0.48, 0.46)","{'Match Score': [0.32504, 0.279452, 0.184794, 0.210714]}"
"(0.48, 0.48)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.48, 0.5)","{'Match Score': [0.183989, 0.20987, 0.326111, 0.28003]}"
"(0.48, 0.52)","{'Match Score': [0.129524, 0.165818, 0.409735, 0.294923]}"
"(0.48, 0.54)","{'Match Score': [0.087364, 0.123274, 0.496216, 0.293146]}"
"(0.48, 0.56)","{'Match Score': [0.056672, 0.086365, 0.580554, 0.276409]}"
"(0.48, 0.58)","{'Match Score': [0.035566, 0.057722, 0.658389, 0.248323]}"
"(0.48, 0.6)","{'Match Score': [0.021764, 0.037114, 0.726711, 0.214411]}"
"(0.48, 0.62)","{'Match Score': [0.013112, 0.023229, 0.784097, 0.179562]}"
"(0.48, 0.64)","{'Match Score': [0.007861, 0.014337, 0.830534, 0.147268]}"
"(0.48, 0.66)","{'Match Score': [0.004744, 0.008842, 0.866992, 0.119423]}"
"(0.48, 0.68)","{'Match Score': [0.002914, 0.00552, 0.89495, 0.096616]}"
"(0.48, 0.7)","{'Match Score': [0.001841, 0.00353, 0.916025, 0.078604]}"
"(0.48, 0.72)","{'Match Score': [0.001207, 0.002335, 0.931722, 0.064736]}"
"(0.48, 0.74)","{'Match Score': [0.000827, 0.00161, 0.943322, 0.054242]}"
"(0.48, 0.76)","{'Match Score': [0.000594, 0.001163, 0.951846, 0.046397]}"
"(0.48, 0.78)","{'Match Score': [0.000449, 0.000882, 0.958083, 0.040587]}"
"(0.48, 0.8)","{'Match Score': [0.000356, 0.000701, 0.962621, 0.036322]}"
"(0.5, 0.4)","{'Match Score': [0.648022, 0.252716, 0.038026, 0.061237]}"
"(0.5, 0.42)","{'Match Score': [0.573817, 0.278282, 0.058803, 0.089099]}"
"(0.5, 0.44)","{'Match Score': [0.492723, 0.293713, 0.088838, 0.124725]}"
"(0.5, 0.46)","{'Match Score': [0.408585, 0.294827, 0.130172, 0.166416]}"
"(0.5, 0.48)","{'Match Score': [0.326111, 0.279493, 0.183989, 0.210408]}"
"(0.5, 0.5)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.5, 0.52)","{'Match Score': [0.183989, 0.210408, 0.326111, 0.279493]}"
"(0.5, 0.54)","{'Match Score': [0.130172, 0.166416, 0.408585, 0.294827]}"
"(0.5, 0.56)","{'Match Score': [0.088838, 0.124725, 0.492723, 0.293713]}"
"(0.5, 0.58)","{'Match Score': [0.058803, 0.089099, 0.573817, 0.278282]}"
"(0.5, 0.6)","{'Match Score': [0.038026, 0.061237, 0.648022, 0.252716]}"
"(0.5, 0.62)","{'Match Score': [0.024237, 0.040945, 0.712874, 0.221945]}"
"(0.5, 0.64)","{'Match Score': [0.015377, 0.026958, 0.767367, 0.190297]}"
"(0.5, 0.66)","{'Match Score': [0.009813, 0.017698, 0.811695, 0.160794]}"
"(0.5, 0.68)","{'Match Score': [0.006362, 0.011724, 0.846837, 0.135077]}"
"(0.5, 0.7)","{'Match Score': [0.00423, 0.007922, 0.874152, 0.113695]}"
"(0.5, 0.72)","{'Match Score': [0.002907, 0.005511, 0.895077, 0.096505]}"
"(0.5, 0.74)","{'Match Score': [0.002077, 0.003974, 0.910935, 0.083015]}"
"(0.5, 0.76)","{'Match Score': [0.001548, 0.002983, 0.922855, 0.072614]}"
"(0.5, 0.78)","{'Match Score': [0.001206, 0.002336, 0.931751, 0.064707]}"
"(0.5, 0.8)","{'Match Score': [0.000981, 0.001907, 0.93834, 0.058772]}"
"(0.52, 0.4)","{'Match Score': [0.726711, 0.214411, 0.021764, 0.037114]}"
"(0.52, 0.42)","{'Match Score': [0.658389, 0.248323, 0.035566, 0.057722]}"
"(0.52, 0.44)","{'Match Score': [0.580554, 0.276409, 0.056672, 0.086365]}"
"(0.52, 0.46)","{'Match Score': [0.496216, 0.293146, 0.087364, 0.123274]}"
"(0.52, 0.48)","{'Match Score': [0.409735, 0.294923, 0.129524, 0.165818]}"
"(0.52, 0.5)","{'Match Score': [0.326111, 0.28003, 0.183989, 0.20987]}"
"(0.52, 0.52)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.52, 0.54)","{'Match Score': [0.184794, 0.210714, 0.32504, 0.279452]}"
"(0.52, 0.56)","{'Match Score': [0.132103, 0.168187, 0.405184, 0.294526]}"
"(0.52, 0.58)","{'Match Score': [0.091779, 0.127967, 0.485877, 0.294376]}"
"(0.52, 0.6)","{'Match Score': [0.062386, 0.093633, 0.562842, 0.281139]}"
"(0.52, 0.62)","{'Match Score': [0.041827, 0.066576, 0.632795, 0.258802]}"
"(0.52, 0.64)","{'Match Score': [0.027911, 0.046528, 0.693781, 0.23178]}"
"(0.52, 0.66)","{'Match Score': [0.018713, 0.032338, 0.745124, 0.203826]}"
"(0.52, 0.68)","{'Match Score': [0.012722, 0.022603, 0.787142, 0.177534]}"
"(0.52, 0.7)","{'Match Score': [0.008843, 0.01605, 0.820767, 0.154341]}"
"(0.52, 0.72)","{'Match Score': [0.006329, 0.011675, 0.847213, 0.134782]}"
"(0.52, 0.74)","{'Match Score': [0.004689, 0.008757, 0.867736, 0.118818]}"
"(0.52, 0.76)","{'Match Score': [0.003607, 0.006799, 0.883491, 0.106103]}"
"(0.52, 0.78)","{'Match Score': [0.002884, 0.005476, 0.895469, 0.09617]}"
"(0.52, 0.8)","{'Match Score': [0.002396, 0.004574, 0.904489, 0.088541]}"
"(0.54, 0.4)","{'Match Score': [0.795232, 0.172152, 0.011716, 0.020899]}"
"(0.54, 0.42)","{'Match Score': [0.735078, 0.20957, 0.020344, 0.035007]}"
"(0.54, 0.44)","{'Match Score': [0.663635, 0.245931, 0.034359, 0.056075]}"
"(0.54, 0.46)","{'Match Score': [0.582825, 0.275758, 0.055966, 0.085451]}"
"(0.54, 0.48)","{'Match Score': [0.496216, 0.293522, 0.087364, 0.122898]}"
"(0.54, 0.5)","{'Match Score': [0.408585, 0.294827, 0.130172, 0.166416]}"
"(0.54, 0.52)","{'Match Score': [0.32504, 0.279452, 0.184794, 0.210714]}"
"(0.54, 0.54)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.54, 0.56)","{'Match Score': [0.186379, 0.211841, 0.322946, 0.278834]}"
"(0.54, 0.58)","{'Match Score': [0.135274, 0.171062, 0.399681, 0.293982]}"
"(0.54, 0.6)","{'Match Score': [0.096166, 0.132722, 0.475954, 0.295158]}"
"(0.54, 0.62)","{'Match Score': [0.067456, 0.099917, 0.54801, 0.284617]}"
"(0.54, 0.64)","{'Match Score': [0.047077, 0.073777, 0.613131, 0.266015]}"
"(0.54, 0.66)","{'Match Score': [0.032971, 0.054022, 0.669812, 0.243195]}"
"(0.54, 0.68)","{'Match Score': [0.023368, 0.039643, 0.717638, 0.219351]}"
"(0.54, 0.7)","{'Match Score': [0.016887, 0.029434, 0.756989, 0.196691]}"
"(0.54, 0.72)","{'Match Score': [0.012521, 0.022285, 0.788723, 0.17647]}"
"(0.54, 0.74)","{'Match Score': [0.009571, 0.017311, 0.813906, 0.159212]}"
"(0.54, 0.76)","{'Match Score': [0.007564, 0.013849, 0.833625, 0.144962]}"
"(0.54, 0.78)","{'Match Score': [0.006186, 0.011434, 0.848883, 0.133498]}"
"(0.54, 0.8)","{'Match Score': [0.005233, 0.009741, 0.860554, 0.124472]}"
"(0.56, 0.4)","{'Match Score': [0.851593, 0.131417, 0.005957, 0.011033]}"
"(0.56, 0.42)","{'Match Score': [0.800786, 0.168345, 0.011053, 0.019816]}"
"(0.56, 0.44)","{'Match Score': [0.737877, 0.208085, 0.019882, 0.034157]}"
"(0.56, 0.46)","{'Match Score': [0.663635, 0.246116, 0.034359, 0.05589]}"
"(0.56, 0.48)","{'Match Score': [0.580554, 0.276678, 0.056672, 0.086096]}"
"(0.56, 0.5)","{'Match Score': [0.492723, 0.293713, 0.088838, 0.124725]}"
"(0.56, 0.52)","{'Match Score': [0.405184, 0.294526, 0.132103, 0.168187]}"
"(0.56, 0.54)","{'Match Score': [0.322946, 0.278834, 0.186379, 0.211841]}"
"(0.56, 0.56)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.56, 0.58)","{'Match Score': [0.188692, 0.213469, 0.319918, 0.277921]}"
"(0.56, 0.6)","{'Match Score': [0.139616, 0.174931, 0.392311, 0.293142]}"
"(0.56, 0.62)","{'Match Score': [0.101954, 0.138853, 0.463349, 0.295844]}"
"(0.56, 0.64)","{'Match Score': [0.074036, 0.10785, 0.529845, 0.288269]}"
"(0.56, 0.66)","{'Match Score': [0.053885, 0.08283, 0.589621, 0.273664]}"
"(0.56, 0.68)","{'Match Score': [0.039611, 0.063534, 0.641562, 0.255293]}"
"(0.56, 0.7)","{'Match Score': [0.029612, 0.049111, 0.685451, 0.235827]}"
"(0.56, 0.72)","{'Match Score': [0.022642, 0.038546, 0.721697, 0.217115]}"
"(0.56, 0.74)","{'Match Score': [0.017783, 0.030895, 0.751077, 0.200245]}"
"(0.56, 0.76)","{'Match Score': [0.014384, 0.025385, 0.774519, 0.185713]}"
"(0.56, 0.78)","{'Match Score': [0.011993, 0.021424, 0.792963, 0.17362]}"
"(0.56, 0.8)","{'Match Score': [0.010304, 0.018577, 0.807284, 0.163835]}"
"(0.58, 0.4)","{'Match Score': [0.895544, 0.096115, 0.00288, 0.005461]}"
"(0.58, 0.42)","{'Match Score': [0.85418, 0.129462, 0.005743, 0.010615]}"
"(0.58, 0.44)","{'Match Score': [0.800786, 0.168411, 0.011053, 0.01975]}"
"(0.58, 0.46)","{'Match Score': [0.735078, 0.209802, 0.020344, 0.034775]}"
"(0.58, 0.48)","{'Match Score': [0.658389, 0.248323, 0.035566, 0.057722]}"
"(0.58, 0.5)","{'Match Score': [0.573817, 0.278282, 0.058803, 0.089099]}"
"(0.58, 0.52)","{'Match Score': [0.485877, 0.294376, 0.091779, 0.127967]}"
"(0.58, 0.54)","{'Match Score': [0.399681, 0.293982, 0.135274, 0.171062]}"
"(0.58, 0.56)","{'Match Score': [0.319918, 0.277921, 0.188692, 0.213469]}"
"(0.58, 0.58)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.58, 0.6)","{'Match Score': [0.191658, 0.215529, 0.316083, 0.276731]}"
"(0.58, 0.62)","{'Match Score': [0.145026, 0.179644, 0.38338, 0.29195]}"
"(0.58, 0.64)","{'Match Score': [0.109068, 0.14617, 0.44856, 0.296203]}"
"(0.58, 0.66)","{'Match Score': [0.082113, 0.11726, 0.509005, 0.291622]}"
"(0.58, 0.68)","{'Match Score': [0.062323, 0.093633, 0.563032, 0.281012]}"
"(0.58, 0.7)","{'Match Score': [0.04799, 0.075065, 0.609858, 0.267088]}"
"(0.58, 0.72)","{'Match Score': [0.037688, 0.060855, 0.649418, 0.252038]}"
"(0.58, 0.74)","{'Match Score': [0.030305, 0.050169, 0.682137, 0.237389]}"
"(0.58, 0.76)","{'Match Score': [0.025011, 0.042218, 0.708713, 0.224058]}"
"(0.58, 0.78)","{'Match Score': [0.021206, 0.036339, 0.72996, 0.212495]}"
"(0.58, 0.8)","{'Match Score': [0.018464, 0.032011, 0.746696, 0.202829]}"
"(0.6, 0.4)","{'Match Score': [0.928203, 0.067883, 0.001337, 0.002576]}"
"(0.6, 0.42)","{'Match Score': [0.895544, 0.096134, 0.00288, 0.005443]}"
"(0.6, 0.44)","{'Match Score': [0.851593, 0.131489, 0.005957, 0.010961]}"
"(0.6, 0.46)","{'Match Score': [0.795232, 0.172152, 0.011716, 0.020899]}"
"(0.6, 0.48)","{'Match Score': [0.726711, 0.214411, 0.021764, 0.037114]}"
"(0.6, 0.5)","{'Match Score': [0.648022, 0.252715, 0.038026, 0.061237]}"
"(0.6, 0.52)","{'Match Score': [0.562842, 0.281138, 0.062386, 0.093633]}"
"(0.6, 0.54)","{'Match Score': [0.475954, 0.295158, 0.096166, 0.132722]}"
"(0.6, 0.56)","{'Match Score': [0.392311, 0.293141, 0.139616, 0.174931]}"
"(0.6, 0.58)","{'Match Score': [0.316083, 0.276731, 0.191658, 0.215529]}"
"(0.6, 0.6)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.6, 0.62)","{'Match Score': [0.195182, 0.217935, 0.311594, 0.275289]}"
"(0.6, 0.64)","{'Match Score': [0.15137, 0.185021, 0.373244, 0.290365]}"
"(0.6, 0.66)","{'Match Score': [0.117387, 0.154432, 0.432151, 0.29603]}"
"(0.6, 0.68)","{'Match Score': [0.09162, 0.127895, 0.486243, 0.294242]}"
"(0.6, 0.7)","{'Match Score': [0.072393, 0.105966, 0.534272, 0.287369]}"
"(0.6, 0.72)","{'Match Score': [0.058191, 0.088452, 0.575735, 0.277623]}"
"(0.6, 0.74)","{'Match Score': [0.047757, 0.074789, 0.61069, 0.266764]}"
"(0.6, 0.76)","{'Match Score': [0.040108, 0.0643, 0.639569, 0.256023]}"
"(0.6, 0.78)","{'Match Score': [0.034501, 0.056335, 0.66301, 0.246154]}"
"(0.6, 0.8)","{'Match Score': [0.03039, 0.050332, 0.681734, 0.237544]}"
"(0.62, 0.4)","{'Match Score': [0.951478, 0.046744, 0.000603, 0.001175]}"
"(0.62, 0.42)","{'Match Score': [0.926287, 0.069595, 0.001411, 0.002707]}"
"(0.62, 0.44)","{'Match Score': [0.890951, 0.099988, 0.003147, 0.005915]}"
"(0.62, 0.46)","{'Match Score': [0.843768, 0.137415, 0.006631, 0.012186]}"
"(0.62, 0.48)","{'Match Score': [0.784097, 0.179562, 0.013112, 0.02323]}"
"(0.62, 0.5)","{'Match Score': [0.712874, 0.221945, 0.024237, 0.040945]}"
"(0.62, 0.52)","{'Match Score': [0.632795, 0.258802, 0.041827, 0.066576]}"
"(0.62, 0.54)","{'Match Score': [0.54801, 0.284617, 0.067456, 0.099918]}"
"(0.62, 0.56)","{'Match Score': [0.463349, 0.295843, 0.101954, 0.138853]}"
"(0.62, 0.58)","{'Match Score': [0.38338, 0.29195, 0.145026, 0.179644]}"
"(0.62, 0.6)","{'Match Score': [0.311594, 0.275289, 0.195182, 0.217935]}"
"(0.62, 0.62)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.62, 0.64)","{'Match Score': [0.199152, 0.220595, 0.306622, 0.27363]}"
"(0.62, 0.66)","{'Match Score': [0.158481, 0.19086, 0.362287, 0.288371]}"
"(0.62, 0.68)","{'Match Score': [0.126741, 0.163356, 0.414726, 0.295176]}"
"(0.62, 0.7)","{'Match Score': [0.102415, 0.139424, 0.462367, 0.295794]}"
"(0.62, 0.72)","{'Match Score': [0.084002, 0.119475, 0.50434, 0.292183]}"
"(0.62, 0.74)","{'Match Score': [0.070172, 0.103345, 0.540372, 0.286112]}"
"(0.62, 0.76)","{'Match Score': [0.05983, 0.090578, 0.570624, 0.278967]}"
"(0.62, 0.78)","{'Match Score': [0.052116, 0.080628, 0.595537, 0.271719]}"
"(0.62, 0.8)","{'Match Score': [0.046367, 0.072961, 0.615704, 0.264968]}"
"(0.64, 0.4)","{'Match Score': [0.967499, 0.031706, 0.000268, 0.000526]}"
"(0.64, 0.42)","{'Match Score': [0.948367, 0.049622, 0.000684, 0.001326]}"
"(0.64, 0.44)","{'Match Score': [0.9204, 0.074801, 0.00165, 0.003148]}"
"(0.64, 0.46)","{'Match Score': [0.881556, 0.107702, 0.003732, 0.007011]}"
"(0.64, 0.48)","{'Match Score': [0.830534, 0.147268, 0.007861, 0.014337]}"
"(0.64, 0.5)","{'Match Score': [0.767367, 0.190297, 0.015377, 0.026959]}"
"(0.64, 0.52)","{'Match Score': [0.693781, 0.23178, 0.027911, 0.046529]}"
"(0.64, 0.54)","{'Match Score': [0.613131, 0.266014, 0.047077, 0.073778]}"
"(0.64, 0.56)","{'Match Score': [0.529845, 0.288268, 0.074036, 0.107851]}"
"(0.64, 0.58)","{'Match Score': [0.44856, 0.296202, 0.109068, 0.146171]}"
"(0.64, 0.6)","{'Match Score': [0.373244, 0.290365, 0.15137, 0.185021]}"
"(0.64, 0.62)","{'Match Score': [0.306622, 0.27363, 0.199152, 0.220595]}"
"(0.64, 0.64)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.64, 0.66)","{'Match Score': [0.203446, 0.223409, 0.301346, 0.271798]}"
"(0.64, 0.68)","{'Match Score': [0.166167, 0.196954, 0.350895, 0.285984]}"
"(0.64, 0.7)","{'Match Score': [0.136907, 0.172632, 0.396887, 0.293573]}"
"(0.64, 0.72)","{'Match Score': [0.114272, 0.151451, 0.438189, 0.296088]}"
"(0.64, 0.74)","{'Match Score': [0.096933, 0.133698, 0.47425, 0.295119]}"
"(0.64, 0.76)","{'Match Score': [0.083737, 0.119219, 0.50499, 0.292054]}"
"(0.64, 0.78)","{'Match Score': [0.073734, 0.107646, 0.530654, 0.287967]}"
"(0.64, 0.8)","{'Match Score': [0.066172, 0.098531, 0.551693, 0.283605]}"
"(0.66, 0.4)","{'Match Score': [0.978236, 0.021409, 0.00012, 0.000235]}"
"(0.66, 0.42)","{'Match Score': [0.963809, 0.035203, 0.000334, 0.000655]}"
"(0.66, 0.44)","{'Match Score': [0.941843, 0.055594, 0.000871, 0.001692]}"
"(0.66, 0.46)","{'Match Score': [0.910149, 0.0837, 0.002114, 0.004037]}"
"(0.66, 0.48)","{'Match Score': [0.866992, 0.119423, 0.004744, 0.008842]}"
"(0.66, 0.5)","{'Match Score': [0.811695, 0.160794, 0.009813, 0.017698]}"
"(0.66, 0.52)","{'Match Score': [0.745124, 0.203825, 0.018713, 0.032338]}"
"(0.66, 0.54)","{'Match Score': [0.669812, 0.243194, 0.032971, 0.054023]}"
"(0.66, 0.56)","{'Match Score': [0.589621, 0.273662, 0.053885, 0.082831]}"
"(0.66, 0.58)","{'Match Score': [0.509005, 0.29162, 0.082113, 0.117261]}"
"(0.66, 0.6)","{'Match Score': [0.432151, 0.296029, 0.117387, 0.154433]}"
"(0.66, 0.62)","{'Match Score': [0.362287, 0.288371, 0.158481, 0.190861]}"
"(0.66, 0.64)","{'Match Score': [0.301346, 0.271798, 0.203446, 0.22341]}"
"(0.66, 0.66)","{'Match Score': [0.25, 0.25, 0.25, 0.25]}"
"(0.66, 0.68)","{'Match Score': [0.207933, 0.226283, 0.29594, 0.269844]}"
"(0.66, 0.7)","{'Match Score': [0.174211, 0.203096, 0.339438, 0.283254]}"
"(0.66, 0.72)","{'Match Score': [0.147616, 0.181945, 0.379199, 0.29124]}"
"(0.66, 0.74)","{'Match Score': [0.126885, 0.163555, 0.414467, 0.295094]}"
"(0.66, 0.76)","{'Match Score': [0.110855, 0.148101, 0.444957, 0.296087]}"
"(0.66, 0.78)","{'Match Score': [0.098529, 0.135435, 0.470742, 0.295294]}"
"(0.66, 0.8)","{'Match Score': [0.089087, 0.125244, 0.492137, 0.293532]}"
"(0.68, 0.4)","{'Match Score': [0.985299, 0.014538, 5.4e-05, 0.000108]}"
"(0.68, 0.42)","{'Match Score': [0.974405, 0.025101, 0.000166, 0.000328]}"
"(0.68, 0.44)","{'Match Score': [0.957149, 0.041463, 0.000469, 0.000919]}"
"(0.68, 0.46)","{'Match Score': [0.931325, 0.065094, 0.001221, 0.00236]}"
"(0.68, 0.48)","{'Match Score': [0.89495, 0.096616, 0.002914, 0.00552]}"
"(0.68, 0.5)","{'Match Score': [0.846837, 0.135077, 0.006362, 0.011724]}"
"(0.68, 0.52)","{'Match Score': [0.787142, 0.177533, 0.012722, 0.022603]}"
"(0.68, 0.54)","{'Match Score': [0.717638, 0.21935, 0.023368, 0.039644]}"
"(0.68, 0.56)","{'Match Score': [0.641562, 0.255292, 0.039611, 0.063536]}"
"(0.68, 0.58)","{'Match Score': [0.563032, 0.28101, 0.062323, 0.093635]}"
