2,"(2.112, 0.73, 0.721)",-62.99999999998096
2,"(2.11, 0.503, 0.747)",-67.51851851849042
2,"(2.161, 0.242, 0.515)",-64.49999999998917
2,"(2.15, 0.488, 0.501)",-76.40740740737274
2,"(2.222, 0.244, 0.233)",-63.90740740740508
