2,"(2.175, 0.778, 0.474)",-22.09185056028464
2,"(2.237, 0.244, 0.484)",-20.99756446696516
2,"(2.185, 0.233, 0.709)",-28.970920803974735
2,"(2.204, 0.426, 0.459)",-21.182601079865996
2,"(2.185, 0.487, 0.787)",-30.0971391248291
2,"(2.174, 0.233, 0.227)",-31.257224583139642
